index,user,timestamp,rating,title,review,review_raw
1402,Buck 969,20181217T052851,1,What A Waste ...,Another effort to push liberal propaganda.,Another effort to push liberal propaganda.
1406,JF450,20181215T122318,1,"The Good, The Bad And The Ugly","As a veteran I was on the fence after season two but season one was so good I downloaded a couple of episodes of season three for a road trip. I barley made it thru two and half episodes before I had to stop. Sarah really let her bias shine in this one. They should rename the three seasons of Serial: The Good, The Bad and The Ugly. I'll never listen again.","As a veteran I was on the fence after season two but season one was so good I downloaded a couple of episodes of season three for a road trip. I barley made it thru two and half episodes before I had to stop. Sarah really let her bias shine in this one.  They should rename the three seasons of Serial:
The Good,
The Bad 
and The Ugly. 
I’ll never listen again."
1407,Mark Goldfinger,20181215T082304,1,Ruined By S3,"Couldn't make it through the 1st episode of Season 3 without being bombarded with political talking points and laughably bias feminist, anti-white narrative. Another series spoiled by self-righteousness masquerading as virtue.","Couldn’t make it through the 1st episode of Season 3 without being bombarded with political talking points and laughably bias feminist, anti-white narrative. Another series spoiled by self-righteousness masquerading as virtue."
1416,Nick:palm_tree:,20181213T065904,2,I Expected More.,It gives out a lot of information but it's super boring and bland.,It gives out a lot of information but it’s super boring and bland.
1417,Capt John Galt,20181213T063708,1,"Subjective ""Journalism.""","The series is well made and well produced, I just get tired of blatant political agendas and narrative pushing in what's supposed to be objective journalism.","The series is well made and well produced, I just get tired of blatant political agendas and narrative pushing in what’s supposed to be objective journalism."
1425,Mollysydney,20181211T175828,2,What Is Sara Trying To Explain,"Sure it is depressing to listen to the malfunctioning of The Cleveland court system. However I get a sense Sara wants to be cool by getting it on with these criminals and lowlifes (how else show I describe them?). What is the point of their lives when they chose not to go to school, don't feel obligated to support themselves or anyone else, are shooting, fighting, robbing. I have no sympathy for them, can't justify anything they do. I'm tired of listening and thinking how do we get rid of these people for whom we have this dysfunctional court and police system.","Sure it is depressing to listen to the malfunctioning of The Cleveland court system. However I get a sense Sara wants to be cool by getting it on with these criminals and lowlifes (how else show I describe them?). What is the point of their lives when they chose not to go to school, don’t feel obligated to support themselves or anyone else, are shooting, fighting, robbing. I have no sympathy for them, can’t justify anything they do. I’m tired of listening and thinking how do we get rid of these people for whom we have this dysfunctional court and police system."
1426,Powercell2016MD,20181211T140022,1,Bad Bad Bad,"I somewhat enjoyed the first season. I had no interest in the second season, but was hopeful for the third. I couldn't even make it through the first episode it was so bad.","I somewhat enjoyed the first season. I had no interest in the second season, but was hopeful for the third. I couldn’t even make it through the first episode it was so bad."
1427,Paggle,20181210T154238,1,Disapointing,Can't bear to listen to season 3. Too much SJW.,Can't bear to listen to season 3.  Too much SJW.
1430,brummersted,20181208T205121,1,Season3,Listening to season 3 and had to stop midway through episode 5. Sarah Koenig's obvious love for violent offenders is just too much for me. Thinks 10 years in prison is adequate for cold blooded execution style murder. Misguided empathy in my opinion. Maybe the families of the victims deserve better?,Listening to season 3 and had to stop midway through episode 5. Sarah Koenig’s obvious love for violent offenders is just too much for me. Thinks 10 years in prison is adequate for cold blooded execution style murder. Misguided empathy in my opinion. Maybe the families of the victims deserve better??
1432,Devldoc,20181206T163738,1,Disappointed,The first two seasons of this podcast were phenomenal. This one however is another story. It seems like they can't stop talking about race and how corrupt our police are. I'm definitely not interested in this narrative. These are the kind of messages that divide us not bring us together. very disappointed.,The first two seasons of this podcast were phenomenal. This one however is another story. It seems like they can’t stop talking about race and how corrupt our police are. I’m definitely not interested in this narrative. These are the kind of messages that divide us not bring us together. very disappointed.
1438,Kayabc,20181204T223526,2,Bummer!,"Season 1 was good, season 2 and season 3 the true colors shine through. Just an opinionated social justice campaign.","Season 1 was good, season 2 and season 3 the true colors shine through. Just an opinionated social justice campaign."
1439,Anewdaytotri,20181204T173255,1,Seasons 1 And 2 = Amazing! Season 3 = Bias Garbage.,"I waited for two years for season 3 after being riveted by the first 3 seasons. The facts are presented and you hear both sides, BUT we have to listen to the reporters view on everything - her very leftist view, that quite frankly if the goal is to make people think about what's going on, she should keep to herself. I am willing to hear of the problems, but don't present this as blacks people are victims and all the white people in government are out to get them. It's just sad.","I waited for two years for season 3 after being riveted by the first 3 seasons.

The facts are presented and you hear both sides, BUT we have to listen to the reporters view on everything - her very leftist view, that quite frankly if the goal is to make people think about what’s going on, she should keep to herself.

I am willing to hear of the problems, but don’t present this as blacks people are victims and all the white people in government are out to get them. It’s just sad."
1441,Adam meier,20181204T164149,1,Season 3 Is Terrible,I really tried to get into this. But I had to stop during episode 3. This podcast has turned into a typical liberal pedestal. I'm sure I'll be labeled for saying that It is starting to look like season 1 was a fluke after the flop of season two and covering a traitor and the liberal bias of season 3. Unsubscribe,"I really tried to get into this. But I had to stop during episode 3. This podcast has turned into a typical liberal pedestal. I’m sure I’ll be labeled for saying that 

It is starting to look like season 1 was a fluke after the flop of season two and covering a traitor and the liberal bias of season 3. 

Unsubscribe"
1443,JimmyFish7421,20181203T165104,2,Stinks Of Bias But Interesting,"First, I should say that I will continue to listen. I am a minor podcast masochist that will still listen to ideas that I disagree with or believe are wrong. I try to broaden my perspective at the cost of my own discomfort. Second, I am part of the criminal justice system, so my perspective/experience is different from the ones in this podcast. As far as the podcast goes, it is well done and it tells a compelling story, but... I feel that is all that it is. It is not a balanced report and levels baseless accusations like saying family of judges get free rides without any analysis. I would prefer a balanced approach and they had all the tools being Cleveland gave such access. Too bad it feels so biased.","First, I should say that I will continue to listen. I am a minor podcast masochist that will still listen to ideas that I disagree with or believe are wrong. I try to broaden my perspective at the cost of my own discomfort. 

Second, I am part of the criminal justice system, so my perspective/experience is different from the ones in this podcast. 

As far as the podcast goes, it is well done and it tells a compelling story, but... I feel that is all that it is. 

It is not a balanced report and levels baseless accusations like saying family of judges get free rides without any analysis. 

I would prefer a balanced approach and they had all the tools being Cleveland gave such access. Too bad it feels so biased."
1447,CAP684,20181201T225544,1,What Happened!?,"This used to be an awesome pod cast with solid journalism reporting. Unfortunately, this most recent season became nothing more than a pathetic agenda of police bashing, race baiting, and liberal propaganda. The reporter has an obvious bias against law enforcement and authority that is highlighted front and center in just about every episode. The whole thing becomes lazy and mimics the nonsense spewed from main stream media on a daily basis. What a shame.","This used to be an awesome pod cast with solid journalism reporting. Unfortunately, this most recent season became nothing more than a pathetic agenda of police bashing, race baiting, and liberal propaganda.  The reporter has an obvious bias against law enforcement and authority that is highlighted front and center in just about every episode.  The whole thing becomes lazy and mimics the nonsense spewed from main stream media on a daily basis. What a shame."
1449,Fieldy Snutts,20181201T193002,1,Season 3 Is A Disappointment,"I've been listening to this podcast since the first season, and for the most part, find it enjoyable. Like many others on here, I really enjoyed Season 1, in part, because there was nothing like it at the time. There have have been imitators that are garbage(Up and Vanished, anyone?), yet Serial is the one I stuck with. Season 2 wasn't as engaging, but was still a worthwhile listen. Season 3 is by far the weakest. It's not engaging, and very biased. It veers on ""social justice warrior"" territory, which is unfortunate. The criminals, admitted criminals at that, are repulsive, yet Sarah seems to want the listener to sympathize with and even feel sorry for them. Social Justice garbage has unfortunately weeded it's ugly, unwanted head into this otherwise good podcast. The quality is still top notch, but I really hope Season 4 returns to its roots. The social warrior, anti-police content that is Season 3 isn't going to cut it.","I've been listening to this podcast since the first season, and for the most part, find it enjoyable.   Like many others on here, I really enjoyed Season 1, in part, because there was nothing like it at the time.  There have have been imitators that are garbage(Up & Vanished, anyone?), yet Serial is the one I stuck with.  Season 2 wasn't as engaging, but was still a worthwhile listen.  Season 3 is by far the weakest.  It's not engaging, and very biased.  It veers on ""social justice warrior"" territory, which is unfortunate.  The criminals, admitted criminals at that, are repulsive, yet Sarah seems to want the listener to sympathize with and even feel sorry for them.  Social Justice garbage has unfortunately weeded it's ugly, unwanted head into this otherwise good podcast.  The quality is still top notch, but I really hope Season 4 returns to its roots.  The social warrior, anti-police content that is Season 3 isn't going to cut it."
1450,Grason87,20181201T165448,2,Highs And Lows - Bias Overall,"This season has highs and lows. There is no doubt that the criminal justice system is often inequitable and needs reform. However, cherry picking cases and suggesting that a kid that committed armed robbery shouldn't be punished soured me a little on this season. Sarah comes off as an apologist... her tone is anti-police, anti-judge, etc. If you're up for hearing that, this is your podcast.","This season has highs and lows. There is no doubt that the criminal justice system is often inequitable and needs reform. However, cherry picking cases and suggesting that a kid that committed armed robbery shouldn’t be punished soured me a little on this season. Sarah comes off as an apologist... her tone is anti-police, anti-judge, etc. If you’re up for hearing that, this is your podcast."
1452,ElliotR85,20181130T225248,1,Biased,Seasons 3 feels very biased as if all those accused are actually victims of the system. The majority of them she admits are career criminals and yet she wants us to be sympathetic to their plight.,Seasons 3 feels very biased as if all those accused are actually victims of the system. The majority of them she admits are career criminals and yet she wants us to be sympathetic to their plight.
1458,Trent445577,20181129T051546,2,Recommendation,"Stick with what made this a great podcast. Start doing seasons like the first one again. Second season was meh, the third while good in its own way and had good intentions it doesn't really hook you. It's more of a casual podcast now at best.","Stick with what made this a great podcast. Start doing seasons like the first one again. Second season was meh, the third while good in its own way and had good intentions it doesn’t really hook you. It’s more of a casual podcast now at best."
1459,Snpmom,20181128T220920,1,Terrible,I made it to episode 3 then had to stop. They couldn't make more of a 1 sided opinion piece if they tried. This is all about trying to make things about race that have nothing to do this race and everything to do with statistical data. Facts are facts whether you like where they point or not. Don't waste your time with this garbage.,I made it to episode 3 then had to stop. They couldn’t make more of a 1 sided opinion piece if they tried. This is all about trying to make things about race that have nothing to do this race and everything to do with statistical data. Facts are facts whether you like where they point or not. Don’t waste your time with this garbage.
1461,Sdfbn,20181127T161430,1,I Wanted To Like This But...,"This is for season 1 only; I've heard season 2 and on are better but Sarah Keonig is frustrating to listen to. She is oblivious and condescending. For instance to one of the high school friends ""wait did you say you stole c.d.s from Best Buy?! ::scoff!::"". Or to the woman on the jury who said everyone has someone in their life like Jay who can get them out of trouble, ""I just scanned all the people in my life and I can't think of anyone, they'd all be useless at that."" Sarah is rude and drummed up drama for her own benefit. I guess law students got some experience reviewing an old case though.","This is for season 1 only; I’ve heard season 2 and on are better but Sarah Keonig is frustrating to listen to. She is oblivious and condescending. For instance to one of the high school friends “wait did you say you stole c.d.s from Best Buy?! ::scoff!::”. Or to the woman on the jury who said everyone has someone in their life like Jay who can get them out of trouble, “I just scanned all the people in my life and I can’t think of anyone, they’d all be useless at that.”  Sarah is rude and drummed up drama for her own benefit. I guess law students got some experience reviewing an old case though."
1469,Writemcowboy,20181126T031427,1,Don'T Waste Your Time,"Not only does this podcast last suspense, but it's hard to feel sorry for Deb as she seems willfully naive and the daughters are so bland and low-energy (even when describing absolutely horrific events)that listening to them is difficult.","Not only does this podcast last suspense, but  it’s hard to feel sorry for Deb as she seems willfully naive and the daughters are so bland and low-energy (even when describing absolutely horrific events)that listening to them is difficult."
1475,Dr. Pickleball Mike,20181125T145705,1,Sarah'S Getting Bad Advice,"Loved season 1, podcast hall of fame, season 2 took a shot but missed, season 3 a biased political hack job. Adnan gave Sarah her one hit wonder, no doubt now that Sarah is innocent.","Loved season 1, podcast hall of fame, season 2 took a shot but missed, season 3 a biased political hack job.  Adnan gave Sarah her one hit wonder, no doubt now that Sarah is innocent."
1478,kate-oh,20181124T155319,1,Season 3- Waste Of Time,"For an arguably great storyteller, Sarah Koenig has only offered us one truly good season of Serial (season one). Two was unlistenable and no one cared about the protagonist. Three was a mess of poor, slow timing, a less than compelling storyline and an overly emotionally invested Sarah. She closes by offering a few lame ""don't do this"" suggestions in the last few minutes of the season about how to supposedly reform the justice system. I am someone who enjoys studying justice reform and Sarah has added nothing to the conversation. I'm sorry, This American Life, but you gotta revamp this podcast.","For an arguably great storyteller, Sarah Koenig has only offered us one truly good season of Serial (season one). Two was unlistenable and no one cared about the protagonist. Three was a mess of poor, slow timing, a less than compelling storyline and an overly emotionally invested Sarah. She closes by offering a few lame “don’t do this” suggestions in the last few minutes of the season about how to supposedly reform the justice system. I am someone who enjoys studying justice reform and Sarah has added nothing to the conversation. I’m sorry, This American Life, but you gotta revamp this podcast."
1492,doopelganget,20181120T162825,2,Season 1,"This is painful. It's sad because once you realize how truly boring this podcast is you've already wasted valuable time. Koenig is practically gushing over Sayed waiting for a conjugal visit. Any detail that shows he's a ""good man"" is highlighted yet not corroborated with facts while a rumor of how heinous he can possibly be is left as untold because it's unsubstantiated. Very biased reporting and this story could've been told in 3-4 episodes not the mind numbing 12. I 30 second'd through the last 4 episodes and have no desire to listen to the retrial. I don't know if he's innocent or guilty and this Podcast did him no favors. Let the participants in the story talk and stop rehashing the last episode into 3/4s of the next. Dr Death got it right and has spoiled me to expect that caliber of production.",This is painful. It’s sad because once you realize how truly boring this podcast is you’ve already wasted valuable time. Koenig is practically gushing over Sayed waiting for a conjugal visit. Any detail that shows he’s a “good man” is highlighted yet not corroborated with facts while a rumor of how heinous he can possibly be is left as untold because it’s unsubstantiated. Very biased reporting and this story could’ve been told in 3-4 episodes not the mind numbing 12. I 30 second’d through the last 4 episodes and have no desire to listen to the retrial. I don’t know if he’s innocent or guilty and this Podcast did him no favors. Let the participants in the story talk and stop rehashing the last episode into 3/4s of the next. Dr Death got it right and has spoiled me to expect that caliber of production.
1493,Jderr128,20181120T162058,2,What Happened To A Good Thing?,"Season 1 gets five stars Season 2 gets four stars Season 3 wasted hours of my life. I kept waiting for it to get good. I kept waiting for her to report anything less biased. Man, what a disappointment. And the last episode?! Let down is an understatement","Season 1 gets five stars
Season 2 gets four stars
Season 3 wasted hours of my life. I kept waiting for it to get good. I kept waiting for her to report anything less biased. Man, what a disappointment. And the last episode?! Let down is an understatement"
1494,LisaJ1960,20181120T055335,1,Typical,"Just another series by young, bleeding heart liberals. Yawn.","Just another series by young, bleeding heart liberals. Yawn."
1497,FromStockton,20181119T131240,2,Season 3 - Underwhelming,Disappointing in comparison to Seasons 1 and 2. Did not hold my interest.,Disappointing in comparison to Seasons 1 & 2. Did not hold my interest.
1498,actofsale,20181120T013844,1,Don'T Waste Your Time,Worst podcast ever! Filthy language and all!,Worst podcast ever! Filthy language and all!
1499,J0K3R 1776,20181119T185450,1,Good Production And Editing.....But,"Excellent production, editing and sound, but definitely a heavy political slant to the show; far left of the center. Season one and two were pretty solid but the entire season three seems to be about defending criminals and humanizing even the worst offenders, as if they're the real victims and not the actual victims themselves. Her whole bleeding heart routine from the 1st to 3rd season is for the benefit of murders and criminals; obviously she's too sheltered to have ever been a victim herself.","Excellent production, editing and sound, but definitely a heavy political slant to the show; far left of the center.  Season one and two were pretty solid but the entire season three seems to be about defending criminals and humanizing even the worst offenders, as if they’re the real victims and not the actual victims themselves. Her whole bleeding heart routine from the 1st to 3rd season is for the benefit of murders and criminals; obviously she’s too sheltered to have ever been a victim herself."
1501,Rb805,20181119T053218,1,Season One Amazing Season Two Egh Season 3 Boring,Season one was soooooo good it hooked me in instantly! I listened from front to back and I actually listened to it twice to make sure I didn't miss anything. Season two was hard to follow with interest as we already knew most of the facts that were being told. Additionally there was no mystery or wondering. It was just a retelling of the story that's already been told which was in the limelight of the news. Season three was boring completely. I listened to the whole season just to make sure that I wasn't missing anything or to see if it was going to get better after the first couple episodes... that didn't happen. I'm on sure as to why this podcast ventured away from how they took to season one. I hope that season four will be laid out and have similarities to season one regards to being a mystery and an untold story.,Season one was soooooo good it hooked me in instantly! I listened from front to back and I actually listened to it twice to make sure I didn’t miss anything. Season two was hard to follow with interest as we already knew most of the facts that were being told. Additionally there was no mystery or wondering. It was just a retelling of the story that’s already been told which was in the limelight of the news. Season three was boring completely. I listened to the whole season just to make sure that I wasn’t missing anything or to see if it was going to get better after the first couple episodes... that didn't happen. I’m on sure as to why this podcast ventured away from how they took to season one. I hope that season four will be laid out and have similarities to season one regards to being a mystery and an untold story.
1506,Jackdamak,20181118T062233,1,Return To Specific Cases,"Needs to return to focusing on specific cases as in Seasons 1 and 2. Although Season 3 was insightful, it didn't grasp my interest like the previous. Thank you for all you do!","Needs to return to focusing on specific cases as in Seasons 1 & 2. Although Season 3 was insightful, it didn’t grasp my interest like the previous. Thank you for all you do!!"
1508,Armstrong Johnson,20181118T050948,1,Wayyy Too Pro Criminal,Season 1 was great. This season is bad. Sara and team are way too pro criminal. Sara tries to defend people that perform armed robbery with a gun. Be sensible.,Season 1 was great. This season is bad. Sara and team are way too pro criminal. Sara tries to defend people that perform armed robbery with a gun. Be sensible.
1522,Dtmacneill,20181116T231120,1,Pretty Biased,"I enjoyed season 2. But as a detective working in a big city police department for over 10 years, I found season 2 very biased towards the liberal minded, narrow minded line of thinking that everyone else is to blame except the person committing the crime. While I agree that certainly people in positions of authority hold those positions that don't deserve them....still doesn't negate the fact that throughout season 3 Sarah constantly minimized the crimes committed by the subjects in the series, almost never included interviews and perspectives of law enforcement on the criminal justice system, and places ALL the burden of the ills of society on the ""system"" and never the criminal. In my jurisdiction a policy of rehabilitation and leniency is taken, rarely ever punishment... (as Sarah suggests) in the court system and we have the highest murder rate in the country. Welcome to Baltimore.","I enjoyed season 2.  But as a detective working in a big city police department for over 10 years, I found season 2 very biased towards the liberal minded, narrow minded line of thinking that everyone else is to blame except the person committing the crime.  While I agree that certainly people in positions of authority hold those positions that don’t deserve them....still doesn’t negate the fact that throughout season 3 Sarah constantly minimized the crimes committed by the subjects in the series, almost never included interviews and perspectives of law enforcement on the criminal justice system, and places ALL the burden of the ills of society on the “system” and never the criminal.  In my jurisdiction a policy of rehabilitation and leniency is taken, rarely ever punishment... (as Sarah suggests) in the court system and we have the highest murder rate in the country. Welcome to Baltimore."
1525,anthony12275,20181116T191726,1,Boring,I really wanted to like this podcast. It's so boring. Too many episodes filled w/ too much information that isn't needed. Need to go back to drawing board. Also need more interesting crimes.,"I really wanted to like this podcast.  It’s so boring.  Too many episodes filled w/ too much information that isn’t needed. Need to go back to drawing board.  

Also need more interesting crimes."
1526,skzmrudms,20181116T185536,1,No No No,"Sara, you lost me at Season 3. I kept listening, waiting for the rhetoric to change, hoping that at some point you'd share something from the other side...but despite your claim, this IS absolutely one-sided, biased reporting. You've completely lost sight of who the victims are here. Shame on me for hoping at some point you'd shed new/different light instead of adding to the political divide. There's enough of that already. My note for your suggestion box would say this: We are smarter than you might think and we know you can do better.","Sara, you lost me at Season 3. I kept listening, waiting for the rhetoric to change, hoping that at some point you’d share something from the other side...but despite your claim, this IS absolutely one-sided, biased reporting. You’ve completely lost sight of who the victims are here. Shame on me for hoping at some point you’d shed new/different light instead of adding to the political divide. There’s enough of that already. 
My note for your suggestion box would say this: We are smarter than you might think and we know you can do better."
1528,Captain Korma,20181116T164358,2,Downhill,"Season 1 was was intriguing - 5 stars, season 2 was a step down but ok, season 3 is really disappointing...started off well but the last few episodes seem to just go in circles.","Season 1 was was intriguing - 5 stars, season 2 was a step down but ok, season 3 is really disappointing...started off well but the last few episodes seem to just go in circles."
1535,Audrey Coley,20181116T022314,1,Why Did You Make These Changes?,I was really looking forward to the new season but I have to agree with other reviewers. Please go back to the previous format of investigations telling one story. Season one was addictive and fascinating. I can't get into this season at all.,I was really looking forward to the new season but I have to agree with other reviewers. Please go back to the previous format of investigations telling one story. Season one was addictive and fascinating. I can’t get into this season at all.
1542,Starkinwinterfell77,20181115T172538,1,Season 3 Yikes!,"First two seasons 5 stars, 3rd season to much spin for me.","First two seasons 5 stars, 3rd season to much spin for me."
1543,season 4?,20181115T172247,2,Disappointed,"This last season was lost in the shadows of previous seasons. If it wasn't for the familiar voice, you wouldn't know this was actually THE serial podcast. Hopefully they're able to come up with a better story in the next two years since that's when I expect to see when the next season will go up.","This last season was lost in the shadows of previous seasons. If it wasn’t for the familiar voice, you wouldn’t know this was actually THE serial podcast. Hopefully they’re able to come up with a better story in the next two years since that’s when I expect to see when the next season will go up."
1553,DrJonD,20181115T132126,1,Bad,How on earth can you defend these scumbags. You started the podcast ok with season one. But this season is off the rails. I'm out,How on earth can you defend these scumbags. You started the podcast ok with season one. But this season is off the rails. I’m out
1554,Unique-Name,20181114T181128,1,Made It Through About Three Minutes,"As someone born and raised in the Cleveland area and who now calls Boston home, I am not about to listen to someone, who in the first five minutes of a podcast, refers to my home as ""The Mistake on the lake"". Which, by the way ... ""investigative journalist"" ... was a monicker for a football stadium that was torn down 23 years ago, not something used to describe an entire major American city with. How unbelieveably classless. And I loved the first 2 seasons.","As someone born and raised in the Cleveland area and who now calls Boston home, I am not about to listen to someone, who in the first five minutes of a podcast, refers to my home as ""The Mistake on the lake"". Which, by the way ... ""investigative journalist"" ... was a monicker for a football stadium that was torn down 23 years ago, not something used to describe an entire major American city with. How unbelieveably classless. And I loved the first 2 seasons."
1555,Jana binks,20181114T181034,1,Disappointed With Season 3,Really looked forward to this after the first two seasons. Loved both of them. Season three was just not interesting.,Really looked forward to this after the first two seasons. Loved both of them.  Season three was just not interesting.
1557,Absbuck,20181114T144815,2,Speed,Love the stories. Unsubscribed because they talk way too fast. I can't listen sounds like gibberish,Love the stories. Unsubscribed because they talk way too fast. I can’t listen sounds like gibberish
1559,Macandcheesy12345,20181113T203249,1,1St Season Is The Only One Worth It,One sided and I am tired of true crime podcasts becoming social justice crusades.,One sided and I am tired of true crime podcasts becoming social justice crusades.
1562,Kevin from Fairfax,20181113T173815,1,Overly Politicized,"Loved the first season. Second season was rough, but I had high hopes for the third. From the very start, all she talks about is what color people are or what their ethnicity/nationality is. It's just a diatribe on affirmative action and furthers the divide in our nation.","Loved the first season.  Second season was rough, but I had high hopes for the third.  From the very start, all she talks about is what color people are or what their ethnicity/nationality is.  It’s just a diatribe on affirmative action and furthers the divide in our nation."
1564,JohnNV51,20181113T135144,1,Loser,Bo was a friggen loser. He should have been hung or shot at sunrise. Deserters do not get a break or forgiveness for putting his fellow soldiers in harms way. Had he been in Vietnam with us.... Bo would have turned up MIA.,Bo was a friggen loser. He should have been hung or shot at sunrise. Deserters do not get a break or forgiveness for putting his fellow soldiers in harms way. Had he been in Vietnam with us.... Bo would have turned up MIA.
1565,Mercster,20181113T043225,1,Apologist For Criminals,"Season 1: her subject is guilty, guilty, guilty, guilty. And this meandering podcast got him a new trial. Imagine the anguish of his victim's parents, who lost their teenaged daughter, only to have some nosy, self-important reporter deny them justice. Season 2: boring. Season 3: has complete blinders on regarding the fact that the people she's gushing over are generally violent criminals. She gives a sympathetic interview to a convict who claims that every single charge he's ever pleaded guilty to ""wasn't like that."" Torturing an animal? Somebody else did that and he didn't want to snitch. Armed robbery? His friends did it, he was just along for the ride. But OMG, the judge was RUDE to him! Miscarriage of justice! I thought I supported criminal justice reform, but if these are its advocates, man, they are naive. And it's not harmless. Maybe interview some of their victims.","Season 1: her subject is guilty, guilty, guilty, guilty. And this meandering podcast got him a new trial. Imagine the anguish of his victim’s parents, who lost their teenaged daughter, only to have some nosy, self-important reporter deny them justice.

Season 2: boring.

Season 3: has complete blinders on regarding the fact that the people she’s gushing over are generally violent criminals. She gives a sympathetic interview to a convict who claims that every single charge he’s ever pleaded guilty to “wasn’t like that.” Torturing an animal? Somebody else did that and he didn’t want to snitch. Armed robbery? His friends did it, he was just along for the ride. But OMG, the judge was RUDE to him! Miscarriage of justice!

I thought I supported criminal justice reform, but if these are its advocates, man, they are naive. And it’s not harmless. Maybe interview some of their victims."
1570,Section115,20181112T200907,1,Downhill,Season 1 was fantastic. Fast forward to Season 3 and you get the reason for the 1 star. Utterly pathetic display of apologizing for the treatment of criminals that belong in prison.,Season 1 was fantastic. Fast forward to Season 3 and you get the reason for the 1 star. Utterly pathetic display of apologizing for the treatment of criminals that belong in prison.
1577,Jenjoss,20181110T221653,2,Feedback,"I'm not enjoying this season as I did the others. Not as tight or as intriguing as past seasons. Far from it. I'm listening but not enjoying it. My main criticism of the last episode is that I could not understand a thing Josh was saying... the moderator would respond but it was meaningless without some sort of recap of what he was saying. His language, accent and expression was inaccessible to me so I basically missed half of what was going on despite really wanting to understand him. Recorded voice was hard to discern and a ""street language"" that I couldn't follow or understand. Bummer.","I’m not enjoying this season as I did the others. Not as tight or as intriguing as past seasons. Far from it. I’m listening but not enjoying it. My main criticism of the last episode is that I could not understand a thing Josh was saying... the moderator would respond but it was meaningless without some sort of recap of what he was saying. His language, accent and expression was inaccessible to me so I basically missed half of what was going on despite really wanting to understand him. Recorded voice was hard to discern and a “street language” that I couldn’t follow or understand. Bummer."
1578,bluebutterfly24,20181109T235137,1,Horrible And Racist,They should be ashamed of themselves. Listen to this if you believe in white supremacy and are racist. It's repulsive and disgusting how they coddle white supremacists and demonize people of color. Disgusting.,They should be ashamed of themselves. Listen to this if you believe in white supremacy and are racist. It’s repulsive and disgusting how they coddle white supremacists and demonize people of color. Disgusting.
1579,Rach983,20181109T223743,2,Disappointing,As a fan of seasons one and two I was excited for three but it is extremely difficult to listen to. In part because of the difficult stories told but also because of the relatively biased reporting. While I am firmly against many of the actions performed by some of the police officers in these stories I suggest Sara Koenig try and perform the duties of a police officer and make a podcast about that.,As a fan of seasons one and two I was excited for three but it is extremely difficult to listen to. In part because of the difficult stories told but also because of the relatively biased reporting. While I am firmly against many of the actions performed by some of the police officers in these stories I suggest Sara Koenig try and perform the duties of a police officer and make a podcast about that.
1581,JayHance,20181109T171812,1,Rubish!,Started out good now just ohh these poor thugs!,Started out good now just ohh these poor thugs!
1582,CJwichita,20181109T150521,1,Leftist Bs,"Season three is just cop bashing and criminal sympathizing... Leftists, you will love it! Keep eating this crap up and lying to yourself...","Season three is just cop bashing and criminal sympathizing...  Leftists, you will love it! Keep eating this crap up and lying to yourself..."
1586,Pieceofjunk,20181108T172723,1,I Wanted To Subscribe,"This podcast is so interesting and it's obviously done with a lot of research, work and dedication. And I really really found it interesting to listen to the stories detailed. But what I found, was the insertion of opinion into the podcast, which is fully your right to do, made it to impossibly frustrating for me to listen to. I am not willing to blindly believe what any person says, regardless of how you package. There are many podcasts who detail stories, especially crime stories and do it from and unbiased approach of story telling. As a listener, I want to hear the story and decide for myself who the victims are and what I believe has happened. I don't want to hear someone else's bias. I do understand that's the goal and approach of this podcast, and I just wish it wasn't because I really liked it. I know it's super popular, and the vast majority of the reviews are going to reflect that. I just wish I agreed. Not every criminal is a victim and no one deserves to be victimized by anyone. When will you focus or really give an attention to the victims of the criminals you spotlight? When do they matter?","This podcast is so interesting and it’s obviously done with a lot of research, work and dedication. And I really really found it interesting to listen to the stories detailed. But what I found, was the insertion of opinion into the podcast, which is fully your right to do, made it to impossibly frustrating for me to listen to. I am not willing to blindly believe what any person says, regardless of how you package. There are many podcasts who detail stories, especially crime stories and do it from and unbiased approach of story telling. As a listener, I want to hear the story and decide for myself who the victims are and what I believe has happened. I don’t want to hear someone else’s bias. I do understand that’s the goal and approach of this podcast, and I just wish it wasn’t because I really liked it. I know it’s super popular, and the vast majority of the reviews are going to reflect that. I just wish I agreed. Not every criminal is a victim and no one deserves to be victimized by anyone. When will you focus or really give an attention to the victims of the criminals you spotlight? When do they matter?"
1587,Sara Wm dks;amd kwa;,20181108T165333,2,Its An Interesting Podcast,Some of the stories are really interesting. You get an understanding of what the criminal justice system is like in other states. Don't much care for the way the interviews are constructed they seem like they have a large amount of bias.,Some of the stories are really interesting. You get an understanding of what the criminal justice system is like in other states. Don’t much care for the way the interviews are constructed they seem like they have a large amount of bias.
1588,scross253,20181108T154839,1,Awful,This season is awful. Sympathetic to criminals downplaying serious crimes,This season is awful. Sympathetic to criminals downplaying serious crimes
