comment	replies
Elon Musk is incredibly intelligent because, after a few months of working under Donald Trump's current political party, he learned the ropes and is now starting his own political party while simultaneously opposing his decision because he was not born in America. We'll see how this plays out in the future.	[]
What a douche.	[]
Done with demons and republicans. Both were nasty . Usa the head of all govts and slavery. Thanks  and goodbye all governments	[]
Musk is out to lose all he’s done	[]
Buyers remorse,  Elon?\nHahahahahahah	[]
guy needs a therapist	[]
Hes got my support.  The swamp needs draining.	[]
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 Trump2025 and beyond. What ever Elon.	[]
america is such a joke🤣	[]
We are heading down that storyline where Lex Luthor becomes president	[]
I am alos statting a new party in my country Nepal. If one doesn't do that, Indian migrants will take over our nation. As of now we are being flooded by Indian migrants.  Indian beggars and scaveners have swarmed the whole country. And India still doesn't allow us to close our borders.	[]
SMALL YOUTUBERS, LET'S GROWWWWWWW!!!!!!!💪🏾💪🏾💪🏾	[]
Will he choose sauvastika as a logo?	[]
We here in 'Murica will now have two neo-fascist wannabe parties and one incompetent loser party.  😑	[]
Somebody deport this guy already, please	[]
why is this news LOL\n\nman.	[]
once a democrap, always a democrap.  musk wants to split the vote so democrats win in a landslide.  like ross perot...	[]
Tesler!	[]
Elon Musk Bitcoin in share market holders in stock markets	[]
Maybe Musk will have the constitution that amended to allow naturalized citizens to become president of this country.  Let’s see what money can buy.	[]
We need a No more no more billionaires movement.	[]
Billionaires shareholders	[]
We are living in a South park episode	[]
Musk's new slogan....    MAGA - Make Apartheid Great Again. 😪	[]
😂😂😂 beyond pathetic. He is trying to salvage his reputation but failing miserably.	[]
* Amerika Oligarchy party	[]
This is a reality matter of the inside business	[]
The businessman that is supporting in the Elon Musk in development in the USA	[]
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸	[]
Always anytime my blessing	[]
I am a full supporting Elon Musk	[]
He couldn't control the democrats, now he has learnt he can't control the republicans he is forming his own party. The bill is terrible but Elon only hates it because it doesn't benefit him	[]
Is he Epstein'd? If not then a real choice is a possibility.\n\nA) AIPAC puppet #1\nB) AIPAC puppet #2\nC) Not a puppet	[]
Evil rich guy	[]
Imagine if Elon spent hundreds of millions on paying his taxes rather than trying to rig elections in whatever way his Ket brain decides each morning.	[]
I’d consider Elon in 2028	[]
If you have enough money, you can do anything. It doesn't matter whether or not you have anything to offer to your fellow man. Can anyone see what's wrong with this picture, and more to the point, can anyone do anything about it?	[]
😂😂 elon party like his car\nWhat a waste	[]
Next: Elon Musk, presidential candidate 😂	[]
Some people pick on Mr musk birthday country to defame him forgetting that All Americans are aliens true American are the red Indians who were brutally murdered by European colonizers so before you pick on musk just remember where your parents came from and how much blood is on their parents hands .at least Mr musk or his parents never murdered millions of natives to colonize their land .Even thought I don't like musk myself but picking on his decent is like today's Zionist Jews who murder Palestinians and claim that land belongs to them cuz thousands of years ago a lie was spun that God gave them Palestine. Yeh right	[]
After hurting people jobs through  USAID😢😢😢...  you believe that buffoon Elon	[]
Hopefully this can pave the way for a multi party system. That would also double as a hilarious own goal from Musk.	[]
Musk is a sick idiot. I’m an American democrat, and even I wouldn’t mind if TRUMP deports Musk.	[]
Lol That's one way to piss off both parties and hurt his businesses even more.	[]
Why believe a foreigner in the US, who is a drug addict to  form a party 😢😢😢	[]
Musk did a funny salute a few months back. I wonder if that’ll actually give him a fight chance	[]
Good	[]
Bravo Elon. I wish you massive success.	[]
Hi😅	[]
It would be great for the people of your community in England to be helped.	[]
hahaha, bbc best at propaganda lies, now broadcast a day's later old news.	[]
Elon will cave and crawfish the very minute Trump threatens SpaceX. He'll say MAGA has changed 😂😂😂😂	[]
Yaaaaay more lunatics who want to control everyone yaaaay	[]
This will become a meme in a couple years	[]
Its a old party	[]
lol The America Party formed by a South African racist billionaire	[]
Not another white party and leader?! 😂	[]
Will his party take off? Judging by his rockets' performance very doubtful.	[]
Can this be really be perceived as serious and credible? His allegiance with Trump and how He conducted himself once Trump regained power has left him stained and difficult to trust. For what He's attempting to build, it hasn't exactly got sound foundations.	[]
He create his impire out of nothing	["No tf he didn't. Wtf are you talking about? 😂"]
Musk is a very clever man. That's why he's the richest man on earth! And you're all jealous.	[]
Both the Democrats and the Republicans are owned by the same billionaire capitalist donor class of corporate America. Then this billionaire starts another party. What an original idea 😂😂😂😂	[]
What's his purpose in life ????	[]
A new political party here created and funded by a neo-Nazi? What’s not to like? Yikes.	[]
Fuk Musk fuk Tesla!! He showed us who he is! What’s crazy is his followers Don’t think for themselves. And they will forget everything he’s done and go right on his party.	[]
GET HIM OUT OF OUR POLITICS!  GO BACK TO S. AFRICA.🤬🤬🤬	[]
Totally unbiased journalism "put's a few months old thumbnail where the subject has a black eye" 😂😂 The BBC is not what it used to be sadly	[]
My money is on that his gonna discontinue the party after a few months or years after realizing it's too expensive, his not getting any donors, government is not giving him any contracts to fund his movement and will probably start backing non-republican candidates (not democrats)	[]
Doing it the South African way lol everyone wants to be boss	[]
How much is he buying votes for this time? Go to Mars already. And stay there.	[]
We obviously need to hear a lot less from d-bag billionaires, not more.	[]
Since both other parties are very corrupt. Yes I would vote for the American party for sure. Try something new.😊	[]
Another billionaire BS…	[]
Elon owes me money. $750 his tesla company scammed me.	[]
Can this guy not sit still. Someone give him some crayons ffs	[]
Billionaire business	[]
Uh-oh! The far-right is splitting!	[]
What A joke	[]
When libertarians took control of the town of Grafton in New Hampshire they cut police, fire and road services to the bone, the town had its first murders in living memory (a double homicide), recorded crimes went up, there was no money left to fix their only police car, and bears eventually took over the town. Add the oddball Nerd Reich ramblings of far right weirdo Curtis Yarvin, guru to the billionaire tech bros, and Musk's party is a recipe for disaster.	[]
Hhhmmmm, another political leader egregiously looking after his own interests again. Is this what American really needs?	[]
anything is better than the convicted felon in office right now	[]
Elon Musk is loaded :).	[]
Cus he had alot of success the first go round 😂	[]
Bruh you are as bad them. Anti union, racist, narcissistic, egomaniac ect …..	[]
I think they need to change the law anyone with therir own media site can not slso be in politics.\n\nI can not stand Elon ge can suck a di*k!	[]
Elon will use this to cut 3-4% votes from the Republicans and blackmail them.	[]
Muskolini's new party will have the roman salute as its greeting and swastikas as their mode of transport. They will have a funny sort of x as their flag.	[]
Certainly, will be interesting if Elon spills the beans on what really was going on in the Republican Party and Whitehouse?	[]
america needs an actual left leaning party. the dems are centre right on most things.	[]
A political party for Mars 😂	[]
Time to tell everyone about Trump and Epstein	[]
Poor Elon. He made billions from government contracts and subsidies and when the EV credit got yanked, he got a hissy fit. Keep to making cars and rockets and stay out of politics.	[]
Why doesn’t he form a South Africa Party?	[]
A privately owned political party! What a “good” idea!	[]
This elon is a loser, he has no charm nor aura😂	[]
Fantastic news for US - hope this destroys democratic and Republic parties domination and how they have destroyed US	[]
I guess the new roadster really isn't coming	[]
Damn....just when you though DT's BS couldnt last much longer before he dies of old age, you get a glimpse of the next generation. 😢	[]
He learned nothing. Genius? Not so much	[]
After all the shenanigans with Trump and the other feral fat cats,I don’t trust Elon either,I am beyond apoplectic with how the likes of him have played with my fellow Americans and others. I’m done with their skullduggery and subterfuge on the expense of non oligarchs. Done with their Machiavellian antics and using the current administration as a cash cow to advance themselves,they are callous and out of touch.	[]
😂🙄😢😮😬🤮😵‍💫😵	[]
🎉 Finally 🎉\n🇺🇸Elon 2028🇺🇸	[]
Why there are so many fraudulent fake Elons on X!! Why does Elon Musk condone the scam of a fake Elon operating on X?? Real Elon Musk and fake Elon are scheming and deceiving people!! The real Elon gave his information to make people believe the fake Elon is the real Elon Musk, then cheated, ripped off the money and decided to share it!!! 💀💀☠️☠️	[]
The two-party system in the United States is a joke. Majority of US politicians are crooked and are on Israel's AIPAC's payroll. No matter who Americans vote for, Israel always wins.	[]
A country as big and diverse as America shouldn't just have 2 political parties. I'm from the Netherlands and we have 15 political parties, and we're just a small country.	['religion and capitalism. Big biz donors and people working 50 weeks a year to not drown in their own debt.', "And you're all Libtards. As soon as you piped up about the Neverland's you were done. Have a seat.", 'Are you kidding? Do you think there’s only 2 parties? You can’t be this dumb…\\n\\nThere’s loads of parties, just they’re so small they can’t realistically compete.\\n\\nMaybe you could be Elon’s campaign manager.', 'We don’t need a party started by someone that can not run for office. Did you “not see” him salute twice? I don’t think the USA needs any of that.', '@dazediss6629Most Americans don’t know about any other than a two major parties, and you responding to a foreigner right now.\\n\\nHow much do you know about politics of ANY foreign country?\\nDo you speak any other language than English?\\n\\nJust stfu.']
The tea party is not complaining now that an African man is destroying America. 😂	[]
Now we all know why he started those "white genocide" rumors about South Africa.  He wants to ship in apartheid nostalgic South Africans to the USA to vote for him 😂	[]
He may find that a bit tricky if he is deported…..	[]
The problem with another party I think, is that will they take votes from the republicans or the democrats? The idea is obviously to take votes from the republicans, but the risk is that it also will weaken the democrats to the point that the republicans doesn't need as many votes to win as they normally would.	[]
Lol now this is his downfall….finally we will see him poor, begging on the streets	[]
While most Americans think Musk is vile, I'm all-in for anything that divides Republicans.	["Republicans are already divided? Where are you fukktards coming from with that shitt? Musk don't care about Americans. Why support that pos?"]
Hahahaha the disrespect using the black eye photo for the thumbnail. Love it	[]
Part of the pending cuts are electric vehicle subsidies. That's what he wants back.	[]
Say hello to the new EMDP (Elon Musk Delusional Party)	[]
Tell Elon he needs to spill the beans about the gold reserves at Denver, West Point, and Fort Knox 😊	[]
Elon Musk and DOGE cut programs that could have predicted the weather in Texas.   Why?  Because to make America Great again South African Billionaires should rule America not Americans that where born and raise in America to which the Republican Supreme Courts says we now can deport of we want.   👍😊	[]
The two leading parties have become rotten. This country needs a new party.	[]
It's time to return Elon to where he came from!	[]
Musk can allow his American wife to become president \nOr \nHis his friends to become president \nHe can be like mentor	['Or his dog.']
First, he unleashes the devil on us. Then he wants to defeat the devil. It is IMPOSSIBLE!!	[]
Why would we expect anything less than paradise on Earth with Musk's new party in effect?	[]
No one wants your Tesla bro	[]
The Reptilian Party.\nEats bugs..	[]
The name of new elon musk x	[]
HE SHOULD RUN FOR THE LIBERTARIAN PARTY....WE WILL VOTE FOR HIM.......!!!	[]
He will split the vote\nHes not too smart politically	[]
I'm also launching a party it's called I don't give a fook party..	["That's just the liberal democrats"]
Mr. Actinomyces 😂	[]
A nazi starting a new party...	[]
Mission accomplished	[]
The black eyed party	[]
"See, big man? Politics is harder than you thought!"\n\nPolish minister Radosław Sikorski, after Musk called him Little man	[]
"He wants to save money for America" 😊😁🤣🤣🤣	[]
I LOVE YOU ELON I AM HOLDING OVER 200000 OF TSLA SHARE GOD BLESS YOU YOU MADE ME  A RICH MAN EVEN I LOSE IT ALL I AM AHEAD OF THE GAME THE ORANGE FELON STOLE MY MONEY GOT INVOLVED IN HIS ACADEMY WAY BACK     FDT	[]
ICE should deport him.	[]
Ahahahahahahaha! The foreigner creates the America party based on a twitter poll.  😂😂😂😂 What a tool!!	[]
"By the way, I am actually a socialist. Just not the kind that shifts resources from most productive to least productive, pretending to do good, while actually causing harm. True socialism seeks greatest good for all." Elon Musk\n\n11:47 AM · Jun 16, 2018	[]
He considered calling It "the party of the retarded nazis", but changed his mind.	[]
About time	[]
This is getting out of politics? #BoycottTesla   #BoycottMusk	[]
He's been talking BS for 10 years, so we'll qualified to be a politician lol	[]
id*ot	[]
Whats he calling it .. the new nazi party	['Why are people just forgetting that']
Literally, Elon is becoming "Fire Marshall Bill."  NEXT!!!!	[]
The E M P	[]
It's another SCAM:   AI Overview\nElon Musk has been associated with various scams and fraudulent activities, often involving the use of his image and likeness in deepfake videos promoting fake investments. These scams utilize AI technology to generate convincing fake videos and audio, tricking individuals into believing they are investing in legitimate ventures. \nHere's a breakdown of the issue: \nDeepfake Scams:\nScammers use AI to create fake videos of Musk (and other celebrities) promoting bogus investments, particularly in cryptocurrency platforms like Quantum AI.\nFinancial Fraud:\nThese scams often involve luring victims with promises of high returns and then stealing their money through fraudulent investment platforms.\nCommon Scams:\nScammers use Musk's image in various fake ads, including those promising energy-saving devices and investment opportunities.\nScale of the Problem:\nThe use of deepfakes in these scams is widespread, with many appearing on platforms like Facebook and YouTube.\nLack of Response:\nMusk has not publicly commented on the scams, but his image is frequently used in these fraudulent activities.\nHow ‘Deepfake Elon Musk’ Became the Internet’s Biggest Scammer\nAug 14, 2024 — Scammers will add an A.I. voice using voice-cloning tools, which copies any voice from sample clips. ... Mr. Musk was ...\n\nThe New York Times\n\nBogus Ads Use Elon Musk's Image for Scams - AARP\nJan 31, 2025 — What the Elon Musk impostors are selling​ ​ * An energy-saving device. A widely disseminated spam email features an a...\n\nAARP\n\nElon Musk used in fake AI videos to promote financial scam\nAmerican business magnate Elon Musk is the latest prominent figure to feature in doctored videos that use artificial intelligence ...\nRMIT University	[]
Much like Elon’s 6th birthday… no one will be coming to his party.	[]
Finland scored, an OWN goal, in the 2nd minute, Soccer, than Finland, got Mad, cuz, they are neighbours, in the North, now, it's 1-1... Woman Soccer is very interesting, I am a boy, when they are on LEAVE, LOLOLOL, the Woman play, that's very interesting... And NICE, to see... Pioneering, these are the first Woman that play soccer, 3 years ago there was NO DOG in the audience, the Stadiums are sold out, completely, cannot even get a ticket, if you wanted, good soccer, Finlandish Woman are MAD now, don't pull each other's hair, Ladies, don't, cuz, the Police will come, Men kick each other in the knees, Woman pull each other's hair, LOLOLOLOL..	[]
🌞🐱⚡\r\n🌞⚡🐱\n⚡🌞🐱\n🐱🌞🐱\n🌞🐱⚡\r\n🌞🐱⚡\r\n🌞🐱⚡\r\n⚡	[]
He wants to revive the American Nazi party.	[]
His party will be just like the Libertarian Party they have there and will serve just to steal some votes from the Republicans. \n\nThe crazed MAGAs only liked him because he was with Trump and will all turn on him now.	[]
💪	[]
This is the same guy that gave the heil Hitler wave when Trump took office !!!!	[]
This changes nothing. Billionaires aren't happy enough to own 2 parties. They will make a 3rd to own as 'the people' still go without a voice.	[]
Elmo musk needs to decide whether he want to run the USA, or Mars, he cant do both and they are contradicting messages....	[]
What's the point of cutting down Funding when the border is not secure where millions of illegal migrants flooded into the country sucking public taxes .Once the migrants influx is stop and deported everything will b alright	[]
In a country where Trump can be a president, anything is possible.	['If any 3rd party can get like 5 Representatives in the House, that is already huge considering the tiny House majorities in recent years.', "\\u200b@AJ-jx5gm That's not how this works😂\\nThere's a reason there's only 2 political parties in America. Each one has too much broad appeal. If you launch a third party... What do you think will happen", 'Perfect.', '@marioluigi9599 but the man is worth 400 billion, i agree that its incredibly difficult but if we consider campaign money and he really goes for it it is possible.', "\\u200b@SjorsUenk What are you talking about? The man doesn't have 400 billion. Remember when he bought twitter for 40 billion. His 'net worth' immediately lost about 100 bill because of all the shares he sold. It made the shares themselves worth less. \\n\\nSo it's all just inflated market value. He doesn't have actual cash in that amount"]
A South African of European heritage and Canadian citizenship starts an America 1st political party. \n\n\nIt is poetic and ironic at the same time.	[]
Lol it’s all politics. Their good friends, nice show	[]
The BBC receives funding from the USA so they control the narrative. Yes, the Americans need another Party for Billionaires. He won't follow through. Just talk.	[]
He could just buy both parties like AIPAC.	[]
deport the devil liar musk back to his fake genocide country before he create an actual genocide in america and deport melatonia  the mail order bride back to russia	[]
The most South African thing Elon has ever done in his life	['SA got waaay too many political parties, what are yall on over there??', '😂😂  very funny I guess that is why he wanted Afrikaaners in America so they can vote for him .Im dead 💀', '\\u200b@PE773To do your own thing I guess.\\nElon is also very American. More American than any other American.', 'Apartheid in the USA?', 'US political culture is the same as the political culture of countries on the African continent']
Ppl had enough with Maga vs liberal ,yess to third party🎉	[]
The Soccer, PULL HER HAIR, LOLOLOLOL... Woman can do that, Men don't have long hair, we kick eachother in the knees, LOLOLOLOL... Don't, get a yellow card, or a red one... Very interesting, Female Soccer, it's really coming up now, 3 years ago, not even a DOG in the audience, now all tickets are sold, that is called, PIONEERING..	[]
Good luck with that buddy, nobody likes you anymore after you showed your real face. Plus, richest man in the world being in politics, what could go wrong...what NOT?!	[]
Who cares	[]
Crucial positions at the local offices of the National Weather Service were unfilled as severe rainfall inundated parts of Central Texas on Friday morning	[]
Substance Abuse Disorder and infinite financial resources are a bad combo...\nbut typically fun to watch.	[]
this nutjob does not have leadership capabilities !!	[]
Democrats left socialist	[]
Why doesn't he just call his party the "X-GOP"? Currently, there's no Republican party. There's just the Democrats and the American Nazi Party (aka maga).	[]
It's like watching two snakes eating each other from the tail.	[]
u guys making jokes, but remember - whatever Elon touches becomes a success	['except marriages']
Elon next president	[]
Imagine history teachers 100 years from now trying to teach this insanity? High school students of the future are going to be laughing at our ridiculous asses.	['For the United States it will take 100 years to catch up, the rest of the world is already laughing at you right now.']
😂😂😂 good luck bro 😂😂😂. Elon please give me a million dollar then i vote for you 😂😂😂	[]
A party for the tech bros 😂	[]
%0.01 of votes go to Musk 👏😂	[]
Elon Musk You should had Help the Democrats told them about waistless spending in America democrats would had changed now republicans trying to win the American people Elon musk Needs to help Democrats for Power!	["Elon don't care about us. Democratic party in power is not the solution. Keep this man away from the White House at all costs."]
I forgive Elon Elona... B, I am watching female Soccer, I am BIG SOCCER FAN, it was always Men, but, NOW, Woman are coming up, very interesting, it goes a bit slower, than Men, but, it's more GRACIOUS, they make more beautiful goals, than Men... So, I think it's a WIN WIN SITUATION, BETWEEN MEN AND WOMAN, it's more interesting to watch, actually, Men is like BOOM BOOM BOOM, Woman, is more, well, GRACIOUS, now watching Norway VS Finland, and the first 2 minutes, Finland made a mistake, she shot the ball in her OWN GOAL, by mistake, now, Finlandish Woman are angry, LOLOLOLOL, watch out, with an angry Woman, LOLOLOLOL... I don't dare to bet on this one.	[]
First he loves Donny boy, and now they have a lovers spat.\nYou helped bring that Putin wanna be into office, and now you changed your mind. \nAll you and him care about is your insatiable narcissist self. As you both screw the most vulnerable.\nAmerica is no longer a country that we can be proud of.	[]
I guess "fascist south african apartheid party" would fit better to him	[]
This guy doesn't have the Charisma to be the face of anything ATM. Trump's dangerous specifically because he appeals to people through perverse magnetism, Elon's got about as much charm as a paper weight.	[]
Man this man is a freaking puppet for the new world order , F u elon .	[]
I despise this man, but he's not wrong about this. This bill hurts so many Americans, and helps virtually no one.	["You haven't got a clue."]
Is it going to be called Ketamine Party?	[]
One of Musk`s plans is to gain political power in USA and then launch a US-Europe free-trade zone with zero tariffs, a trick to take over Europe.	[]
The more right wing idiots start a party the less influence they'll have. This is a great present for the Democrats.	[]
Elon needs to make a hat to rival the MAGA hat lol.  Black with red white and blue stripe and an eagle or something, hah.	['Thank you very much , I really appreciate your love and support, how are you feeling today?']
Mr. Elon musk move ahead for make USA a wonderful and sensible country for worldwide	[]
Woo hoo, spool those MATAt votes.	[]
Elon is a mad man on steroids however American are rather imbecile brunch of individuals.	[]
DEMOLICAN - Elon Musk's party	[]
He's going to bring in all his brothas ans sistahs from Uganda	[]
Americans are 🪛ed	[]
lol billionaire party catch me a break	[]
Republicans for Israel 🇮🇱 \nDemocrats for Ukraine🇺🇦 and Mexico 🇲🇽 \nAnd now America party for India🇮🇳	[]
There should be at least ten different political parties in the US	["That's dumb. The US currency is the global reserve because it has only two parties. The US became a superpower with this system, not with your system.", '\\u200b@MMMichael11111 no, US party system has nothing to do with it becoming "superpower" it has become considerable pole of power through war mongering and oppressing other countries, stealing natural resources and by dropping atomic bombs on nations. Nazi Germany had different political party system and was on verge of becoming superpower until basically entire world joined forces to stop that from happening.. maybe comes day when world needs to do this for US unless people start to calm down with these superpower fanatic thoughs', '@MMMichael11111 You guys need to stop attributing so much of your success to your political system. Geography, resources and the fact you were relatively unaffected by ww2 can be largely credited for US hegemony in the 20th century. The two party system is dumb. Leads to unnecessary polarisation', '@MMMichael11111 we became a super power because the top steal from the bottom and then fund the biggest military the world has ever seen', '@MMMichael11111 the fact that the US became a superpower while using this system doesn’t mean it became a superpower _because_ of this system.']
Businessman to politician pipeline complete	[]
Of course he is... It was terribly obvious he wanted some spotlight	[]
The Republican party went extinct 10-15 years ago.  It is the MAGA party now.	[]
America is going Gold. Gold Race is active. Control your thoughts and activate your plans.	[]
Some tell Mein Fuehrer  the Nazi Party idea is already taken.	[]
Yess. A new political potty.🚽	[]
Pull of out of Tesla stock while you still can. This guy is gonna run his companies to the ground	[]
An immigrant running in a country that is actively purging immigrants.\n\nI can see nothing that would possibly go wrong for Elon.	[]
The American Nazi party!	[]
LFG	[]
Interesting, always very interesting.	[]
Save money for America, BS!!	[]
Indeed he is	[]
Tui south Africa party kor if u want to remain alive👉 Politics a tui necessary naa.Tempur piche lagar jonno party  annce krchish? That's a good point too.Oke eaaaalon Tempur ki krte paren show us.do not take my image,logo etc.What a shame! insulting,shameful,losing deportion of aaaàeelooon frm his borrowed daddo tempu & republic😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂TUI JMN SHORT TIME  SHAAAADOOOOOW PEEEEEEEETCHIIIIIIIDEN HISEBE EXISTS KRSHISH TRUMP O TMN SHORT PERIOD STAY KRBE.BENJAMIN TRUMP KNOWS THT TRUM BESI DIN TIKBENA,TAE IN THE MEAN TIME JOTOTA GENOCIDE,dokhol,IRAN ATTACK   KRR KRCHE.ami toh r ............asbo na,onahuto lok  latthi dea soraey  amr place take,amr kaj krte asbo.tui akhn Patty annce krchish krr but tui Jodi 1 yr Patty run krr khaesh korish tore death sentence debo,Tor corruption dhore tore hang in death dea sohoj	[]
I hate to be the one to say this but the American party has been around since 1969 it's easy to look up	[]
It's fascinating that in the usa anyone born from outside can become a mayor, but not President. There must come rules worldwide that only people born in one country can become mayor or important main news journalist and none from outside.🍵	[]
Not the onion: richest man alive says he will help "the common people", expects said people to buy it	[]
The fact it is not named X Party disappointing badly	[]
Nazis	[]
Please be kind and care about the earth. I pray that god will guide this for the better but I’m concerned he has said nothing publicly about his intentions	[]
Like most I to am done with the fascist and corrupt ways of the Democratic party and the self enrichment of both parties - how donor occupied Congress has put America last while serving under a foreign flag - it might be a way to take back what's been stolen from us. . .OUR government.	[]
We’re tired of living on top of a crackhouse. 🇨🇦	[]
Musk is pissed because he is lising his subsadies for tesla and spacex....and the ev mandate.....f musk.	[]
Life change fast company kursi	[]
Dusra sallary 2 mhina 14 day hone ja rha wah. Last wah youtube of nhi ho rha	[]
Loved ones wah life change musk wah company	[]
The Musketeer Party	[]
I will stick with president trump.....musk can go to hell	[]
I will join	[]
He is going through polls😂 half of his followers from India	[]
Elon can Do it....USA	[]
If Elon were to buy a few US Senators his objective would be way less time consuming or costly.	[]
Well. This is great. And we all got ring side seats to watch clown no.2 fight clown no.1. It’s worth the entrance fee alone.	[]
Fuck bbc	[]
That party will offer homes for poor people on Mars 😂.	[]
His party will probably combine with the Republicans eventually to increase both their votes and benefit from each other's power to feed their greed.	[]
Musk concentrating on your own business forget politics. Seems to make more sense	[]
I unsubscribed Grok.	[]
We love an African American success story, don’t we folks	[]
Everything is for sale in good ol USA.	[]
There is 2 major parties in America: MAGA and Centrist-Democrats. \nThen a few other minor parties like the original Republicans and the progressive left.\nOne thing they all have in common is that they hate Elon. So this new America party is dead on arrival.	[]
when will he be indicted for fraud?	[]
First he kissed trumps butt but  now his decided to kiss his own.😂	[]
No one likes Elon in America.	[]
The new party could form a coalition with the Republicans. Then, together, they could get even more votes.	[]
LOL Good luck. What Musk fails to understand is that no one likes him. No one on the right and no one on the left. His cars are eyesores, his Space X a waste of taxpayer money and Starlink is fizzing out. If Trump really cared for Musk, he'd strip Musk of his (taxpayer funded) government contracts and deport him. Musk really should learn from history, his idol, after all, tried the same thing and called it National Socialist German Workers' Party and look what that got him.	[]
What a clown show	[]
Y american hates muslims	[]
I love trump, Elon under trump is the best thing for America, please Elon drop the ego and drop the ev	[]
I love trump, Elon under trump is the best thing for America, please Elon drop the ego and drop the ev	[]
Deport	[]
Its like a vulcan from Star Trek launching a political party and making policy: Seeing human beings as 'zeros' and 'ones' to be manipulated just like a programmer writing code. As long as it makes logical sense...then nothing else matters. Is this a good idea?	[]
Wonder what they will call it as "Bunch of Idiots" is already taken.............	[]
"I love Tezler." -D.J. Trump.	[]
I think, the commentators suffer from amnesia. All American Natives are extinct! The us citizens are all- in essence- immigrants (to say the least)	[]
Terrible news.	[]
America Party	['Yeah AMERICAN DREAM!! 🤗💯🔥🔥🔥😂😂😂']
Anything is better than the shameful Trump and his MAGA puppets.	[]
Trump jealous about Elon.\nBz his Net wealth is $3.5 billion while Elon $450 billion	[]
Obama also born In Kenya.\nSo why He cant run for President ?	[]
Dont support ☪️ance	[]
Is he support Russia like Trump ?	[]
I think 2 party system is undermining Democracy	[]
Another nazi party?	['We already have that with Trump.....He is a disgrace and traitor to our values, our allies , the Constitution and the middle class.']
Notice this propaganda channel never mentions "X" as the name of the platform nor it show the twit. it such a disgusting practice to have a propaganda channel disguised as news, it should be illegal imo	['Your Chinese masters are displeased with your efforts']
Who will even be the flagbearer?\nBecause Elon Musk is not qualified.	[]
I'd rather vote for a sack of potatoes.	['Americans are dumb enough to have the votes bought at expense of their futures', 'Bow to King Trump, the direct blood from Jesus Christ', '\\u200b@SkyBear0509you cultists freak. Stop using Jesus name in vain.', 'If you voted for Ka-Ma-La, then you already did.', 'The sack of potatoes has withdrawn its candidacy because it contains too much integrity and moral fibre.']
I swear to god Sheev Palpatine is behind this political party too.	[]
Create a new party to join trump 😂	[]
competition is always good.\n\nthis is what Nayib Bukele, the president of el salvador did to change and prosperity to his country	['Not the same situation. Musk does not love our American people.']
The USA already operates under social democracy, they are simply afraid of coming out of the closet and be labeled socialist.	[]
Uhhuh….and there will be NO America Party Senators…so it goes nowhere	["Once they get the platforms agenda out there it will attract new people and senators.. don't be surprised if Cheney and others join along with liberals. This kills the GOP.. it destroys their grip on elections. Stops them from winning truly hurts the GOP the most which is all that matters.. this is how Europe dissolved the capitalist demographic and allowed liberal parties to win.. Germany and France for example."]
South African starts the American Party--- the jokes write themselves.	[]
Watch some of the corporate dems joining the party to take on Mamdani in NYC.	[]
Maybe he thinks because he has been launching rocket it will be easy to launch a party and be successful at it. \n😂😂😂	[]
Democrats don't have something new \nRepublicans are grabbed by Maga \nOf course it's good to have more party more party's more choices for citizens	[]
Musk will give us a Death Star I'm confident of it	[]
He cant launch a rocket that works properly.	[]
Yes majority of the people understand these current tow parties are garbage not representing Americans people interests.	[]
All politicians serve the trillionaire je wish ruling families, allegedly. They have fooling the Whi te ra ce with controlled opposition, down to a fine art, imo.\nre negade trib une dott kom	[]
A golden age of charlatans.	[]
No thanks	[]
AMERICAN PARTY ~ How they come up with that? Should have gone with U-S-A, with a ready made chant.	[]
That’s a genius acting like a dumb a***	[]
South African Neo-Nazi Party? Viable. 😬🙄🤏🤏🤏	[]
Does anyone remember the "United We Stand America" party? Yeah, I didn't think so. It was also started by a billionare. It didn't do well.	[]
He's getting deported soon	[]
As though it's a new idea. Good luck, little man.	[]
Elon is the next Ross Perot. The republicans will lose the next election.	[]
The Jews' blueprint for taking over America through musks.	['You misspelled "Israelis". #ftfy']
Thanks for information	[]
OMG . can US politics get more of a joke at the suffering of regular citizens 😱😱	["This party will hurt the GOP the most which is good for America. THIS party will be a party for the people.. which doesn't exist anymore. As long as it hurts the GOP then it is valid.", 'The actual suffering was the prior four years. Fact.']
We support Elon Musk 💐💐	[]
That is very South African🇿🇦 of him.\n\n"If things don't go your way, start a political party. It's in the spirit of Democracy"\n\n~A South African 😂🤣😭🥵	[]
I voted on that Twitter poll as a Dutch person, just for fun. I didn't know that I would influence American politics by doing that...	['Lol same. I was like "Lol this is funny, do it no balls" *click*\\n\\nTurns out he\\'s going to do it. Look at us Europeans, meddling in American politics. Move over SVR.']
A new political party that actually represents the voices of working Americans would be the best thing from the current binary Parties; the same snake with two heads.	[]
His goal is to cut national debt which has been out of control. Let's give him a hand.	['right, nothing to do with selling teslas no one needs']
It will fail.	[]
That cyborg needs to avoid tall buildings	[]
