comment,replies,date,user_name
Correct me if I’m wrong ! I think one must be born in the USA to be able to run for office 🏴󠁧󠁢󠁳󠁣󠁴󠁿,['He can start a political party and have someone else lead it.'],2025-07-06T21:41:16Z,@maggiemay4388
GOOD FOR HIM!!,[],2025-07-06T21:39:56Z,@tiwowo1234
We should now Split the Democrat vote and Finally establish the Social Democrats.,[],2025-07-06T21:38:53Z,@markushaahr9194
"I love Elon.

He's an idiot. 😂",[],2025-07-06T21:38:23Z,@BillyBillyson
So out of touch.  Musk is a loony,[],2025-07-06T21:36:46Z,@PAJ321
😮,[],2025-07-06T21:36:37Z,@bozenamichonska3844
"I am not a fan BUT.. good for him, if you don't like what you see, do something about it, he has the $$$ and hopefully would do right by the people, tend to the sick, help the poor etc....",[],2025-07-06T21:35:48Z,@museme6945
American party 😂,[],2025-07-06T21:35:36Z,@NOH242
Attention seeking like a mf,[],2025-07-06T21:34:32Z,@pooinaloo
Is this India’s presenters,[],2025-07-06T21:32:59Z,@Abz437
The irony of asking people on X who are also Elon followers is you get a very bias/unscientific pool of people from around the world.,[],2025-07-06T21:32:21Z,@jlindsa
What a brilliant businessman! ..Yes sirree!,[],2025-07-06T21:31:59Z,@m.e.345
"I think the POPE shoukd be the next President! Love, compassion, empathy for all Amerucans and immigrants.",[],2025-07-06T21:31:02Z,@syl4113
"In true South African style, he formed a new political party 😂",[],2025-07-06T21:30:11Z,@BrionneOlsen
"I don’t trust Elon Musk. Billionaires shouldn’t have that much control. People from working class or middle class backgrounds should lead in politics. They understand the struggles everyday folks face. Capitalism is the playground of the rich, but the government should belong to the people, not serve their games",[],2025-07-06T21:29:44Z,@Destiny88888-v
hes so annoying power hungry idiuot,[],2025-07-06T21:26:38Z,@bxlis
Isn't he south african? What's it to do with him?,[],2025-07-06T21:26:19Z,@KKERNOW
😂😂😂  he was the one who first started the problems.  Now he wants to atart his own party...what a planet,[],2025-07-06T21:22:46Z,@willhefner
"Should take some votes from Republicans, so more likely election of Democrats. Musk is increasingly egotistical --  little ability for judgement remains.",[],2025-07-06T21:18:55Z,@davidmxgreen
Wish he'd launch himself into the sun.,[],2025-07-06T21:14:08Z,@RollingFilm
I bet his drug dealer is rubbing their hands together......,[],2025-07-06T21:13:33Z,@blazing_saddles
Stick with tech and other ventures Elon. No politics PLEASE!,[],2025-07-06T21:13:25Z,@georgeboucher7687
Hes just now realizing that the conservative right hates clean energy lmaoo.,[],2025-07-06T21:12:29Z,@Money_Man55
He is sooo wrong!! When a child doesn’t get his way then throughs a tantrum.  Hope and pray he realizes what he is doing before is too late.,[],2025-07-06T21:07:28Z,@carmenllau1502
Wow. The world is being ran by kids in men's bodies 😂😂😂😂😂,[],2025-07-06T21:06:34Z,@MuscleBandit
"The same person who said few months ago: ""This will be the last election in America if you don't vote for trump""
The clown show has no limit, enjoy the comedy.","['What is really hilarious is that some Dems think that Repubs will join his new party and will split the vote of the RNC.  Too funny!', '@DesertGuy69 I know right, republicans are too loyal to The Felon, there’s no way they’d find a new god to worship.', 'US political culture is the same as the political culture of countries on the African continent', 'circus', 'I think Elon said according to what information he had been handled at the time.']",2025-07-06T20:59:52Z,@andibk2853
Remember the Elon salute and his love for Putin. Looks like he's trying to do the Kremlin's job.,"['Yes, he is a man not to be trusted and they keep forgetting.', ""Who are you? Your not American so stop making it worse. It's not funny \u200bpaulynejoh""]",2025-07-06T20:59:39Z,@mikrophonebeatLah
Still funny to me how people still believe that it actually matters which political party is in power in the usa or uk. Just a smoke screen,"[""It is *extremely* important which political party is power. Everywhere. Not just in the US or the UK.\n\nTake the post-WWI Germany, for instance. If Hitler's party did not get to power, there would not be WWII as we know it. Take Russia, for example. If Putin's party was not in power, there would not be a full-scale war in Ukraine. If you consider today's Britain, the Nigel Farage's party seems to be on its way to dismantle democracy in the UK. And the today's Republican party in the US consists mostly of non-critical supporters of everything and anything that Trump does. It is very similar to a Trump cult. In Hungary, for instance, the party of Viktor Orbán is another example of an authoritarian party which would like to dismantle the democracy not only in Hungary but in the entire EU.\n\nSo, to reiterate, it is *extremely* important which political party is in power. Most of them are really trying to help their citizens. But some of them are just vehicles to get power and their leaders would not hesitate to do anything to remain in power. It is very important to distinguish between these kind of political parties and politicians.""]",2025-07-06T20:59:11Z,@FreeTheWorld82
It be easier if he tried to primary Republicans then form a new party. But Elon is an idiot,[],2025-07-06T20:58:08Z,@kaleeshsynth9994
Ketamin for president!,[],2025-07-06T20:54:34Z,@hat7277
Rather vote for amy whitehouse 😊,[],2025-07-06T20:53:25Z,@afrakanpresidential_heru
"God bless Elon , he is a hero!!! 🎉🎉🎉🎉",[],2025-07-06T20:51:47Z,@2024cats
"Musk is one of the few publics figures I trust. If you don't trust him, name some one you do trust and maybe I get another source for truth.",[],2025-07-06T20:49:58Z,@Irohbro
"""A party to rival the Republicans""? Dividi et Impera. Nothing new since the Roman Empire.","['thank you for this cm. today i learnt a new phrase thanks to you.', 'Unus et Collabora.  Nothing new since the early Roman Empire.', ""Not really.  And the Republicans won't be joining, since Mark Cuban and Anthony Scaramucci are now expressing interest.""]",2025-07-06T20:49:52Z,@FrancescoDAndrea
Is this real?? Is he really fielding candidates????,[],2025-07-06T20:49:45Z,@redplanetphotography2567
"Shivon and Grimes, God is watching you what you're doing to little X, aka Billy, even though Elon doesn't care. I'm gonna sue you all, including Elon.",[],2025-07-06T20:48:31Z,@DarjaTruth
Pourquoi pas?,[],2025-07-06T20:47:38Z,@AganKunic-mi4pi
He is going to lose it all before he gets to mid elections for being so djmb,[],2025-07-06T20:47:10Z,@bymatallana
The Monster Raving Loony Party would probably gain some serious traction in the US 😂,[],2025-07-06T20:46:11Z,@ArnoldJudasRimmer..
https://youtube.com/shorts/POnncjmURvU?si=A2fHxrRUZzKLch31 😂,[],2025-07-06T20:45:08Z,@ekonominin_tarih_atlasi
Who cares 😂😂😂😂😂🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,[],2025-07-06T20:44:31Z,@chriscolfer2915
I will vote for Elon!!,"[""He can't run for president. But you can vote for his party.""]",2025-07-06T20:41:27Z,@Fnpro221
We're just business venture to all these people....,[],2025-07-06T20:40:10Z,@meetmattshep
An immigrant saying he is going to create a new party and being applauded says a lot about the character and personality of Americans.,['Meanwhile Europe let in tens of immigrants in high political positions in their countries and is still flapping their gums about America'],2025-07-06T20:40:04Z,@cristinapalatti
Trump invited this 💩 btw. Thanks sir!,[],2025-07-06T20:39:44Z,@mridontgiveashit
I wonder how much he paid the creative agency to come up with the name?,[],2025-07-06T20:39:38Z,@djalice
billionaires at it again,[],2025-07-06T20:37:51Z,@aitvaras_0
How can he make a new political party if he’s not even American 🇺🇸 😂 … he was born in South African!,"['He is an American citizen.', '@mountainstream8351not by birth he ain’t! So doesn’t count!', ""@cmedi1514 I think you mean he's not a natural born citizen. He is an American citizen.""]",2025-07-06T20:37:30Z,@cmedi1514
He wins if he supports universal basic income,[],2025-07-06T20:37:15Z,@Scott_Patriot
"Sick people, both of them.",[],2025-07-06T20:36:52Z,@kamilkozbial
The lunatics have taken over the asylum.,[],2025-07-06T20:35:48Z,@Saxlicker
Go back to south Africa where you belong! 🤡,[],2025-07-06T20:35:05Z,@casidorodereyna1984
this is comedy gold lol,[],2025-07-06T20:35:03Z,@SouthSamora
"Well, that's just what america needs. Another right wing party.  They've already got two parties owned by isreal. Will musk be different and not be owned by a foreign power, or will he sign up to the racist project too?","[""Musk doesn't support Israeli wars. Obviously.""]",2025-07-06T20:33:02Z,@billtorr4900
Musk knows that his only chance at even a little bit of societal redemption is to cost Republicans as many elections as possible over the next 4 years.,[],2025-07-06T20:32:39Z,@JKennedy6006
"People mad about this but not mad about the ""Big Beautiful Bill"" that got passed speaks volumes lmao Elon created DODGE just to have it be basically undone by Trump and his bill 🤣🤣🤣",[],2025-07-06T20:31:20Z,@blizzred2143
"Pajac pajaca dopuscil do wladzy, ale dwoch sie na tej drabinie nie zmiesci, no wiec pajacuja dalej!... A gawiedz w smiech!...",[],2025-07-06T20:30:30Z,@dariuszreda3291
"I say, go for it!",[],2025-07-06T20:30:26Z,@patmeli9522
"So your ""Washington correspondent"" had nothing to add and still spoke for 2 minutes. Thanks BBC.",[],2025-07-06T20:29:52Z,@loveanimals-0197
Its going to fail so bad...,[],2025-07-06T20:29:00Z,@Danaman117
Could you imagine if this was his goal all along. To trick the American right into thinking he is one of them only to turn around and create the Lib Dems of the American right 😂,[],2025-07-06T20:27:51Z,@vanta2599
"I don't think it will get very far. And obviously, this 'Elon Party' is purely self-serving.😆",[],2025-07-06T20:26:57Z,@hivemistressherguineapigfa8563
Extreme left propaganda from the BBC who already knows that this is Trump's final four year term in office.,[],2025-07-06T20:25:42Z,@boris8787
The heartless megalomaniac that laid off countless Americans is now here to save Americans?,[],2025-07-06T20:22:35Z,@xzero422
"elon musk should go back to being a progressive democrat, that would fix a lot of things",['He makes cars that spread COVID'],2025-07-06T20:20:09Z,@luismoura3687
How does that work? An illegal alien launches a political party?,['He is an American citizen.'],2025-07-06T20:17:11Z,@prfwrx2497
He’ll jump back in line. Welfare Queen needs Space  x funding,[],2025-07-06T20:17:05Z,@PassiveAgressive319
Err African American party😅😅😅😅,[],2025-07-06T20:15:51Z,@PassiveAgressive319
No republican has a butt like Trump.,[],2025-07-06T20:11:23Z,@avenoma
That country has reduced itself to a laughing stock on the world stage. Very very sad,[],2025-07-06T20:10:09Z,@kofinyadzi
"Musk really wanted to go to Mars, but Trump may have a much closer destination for him (south Africa)",[],2025-07-06T20:09:47Z,@JacobTJ1
"Because he has the money he would have a better chance if he called it the BTA PARTY.
BALLS TO AIPAC PARTY.",[],2025-07-06T20:09:41Z,@kasimshah72
Pld deport him! 😤,[],2025-07-06T20:09:33Z,@susanmozayani5440
Someone should help supply me with car spare parts so as to feed my family. I will sell and we share the profit,['And “someone” should help save the world while they’re at it 😂'],2025-07-06T20:09:23Z,@KA-wz4sp
Is it a far right extremist party? Oh yes of course it is,[],2025-07-06T20:04:44Z,@djtechnique
waiting for Trump to deport this ICE offender called Elon Skum back to South Africa,"['Musk is an American citizen.', '\u200b@mountainstream8351 naturalised, many new comers were also deported, what makes Elon Skum so different, deport Elon Skum back to South Africa']",2025-07-06T20:04:38Z,@lrhq719
hahahahahaa,[],2025-07-06T20:02:23Z,@blackrainbow6126
if  Elon Musk was a black South African he will never have such an opportunity in the United States,"['True', 'We all know', 'There are millions of black immigrants in the US who came from Africa and are doing better than native born Americans.', 'why? are you racist or somthing']",2025-07-06T19:58:29Z,@MusaBojang-q3d
"Republicans dint care about the Americans economy or the poor or middle class , we are staving now , food so high , no snap , no health care , we will , die",[],2025-07-06T19:58:26Z,@sharonmarion3654
"BTW, WHY DOES  BBC “INVITE”  AN  INDIAN ORIGIN “NORTH” AMERICAN 🇺🇸 “CORRESPONDENT”  TO GIVE  HIS  GOBBLEDYGOOK “ANALYSIS”⁉️  SURELY YOU  CAN  HAVE  A “WHITE”  SOUTH AFRICAN 🇿🇦  DO A “HONEST” JOB ‼️",[],2025-07-06T19:56:39Z,@arsalanmirza3411
Just don't let this person sit on the most powerful throne in the world,"[""He can't be the president because he is not a Natural Born Citizen. But neither was Obama and that didn't stop him.""]",2025-07-06T19:56:20Z,@robertilauyawa4207
Might be the single best thing he ever did. It’s shifting people view from good vs evil to a system where parties has to differentiate themselves by their policy.,[],2025-07-06T19:54:06Z,@northox
The youth should join him and cause a change in America.,[],2025-07-06T19:53:35Z,@SeeGod_s
"Geeks like Elon are excellent at technology, but they are horrible at socializing. Elon has 3 failed marriages. He has a failed relationship with his daughter. He has a failed relationship with Donald Trump. And now he wants to start a political party???",[],2025-07-06T19:51:20Z,@destiny2560
How can he launch a new party if he's getting evicted?,[],2025-07-06T19:50:37Z,@Dan-uf2vh
PS:  AND  BRO 😎  DON’T  WORRY 😉  THE ‘COMMON SENSE’ PRESIDENT OF USA 🇺🇸  DONALD  TRUMP  SUPPORTS  IT ALSO  🙌  A DONE  ✅  DEAL 👍,[],2025-07-06T19:47:52Z,@arsalanmirza3411
Elon Musk is a good man. We should hear him out.,[],2025-07-06T19:44:23Z,@sebastianacevedo3043
Two birds with one stone?,[],2025-07-06T19:43:47Z,@kyrirhcp
"The ones who harm others for their own greed and jealousy, is not welcome to the future.
Their karma is unfathomably deep. The higher source energy blocked their entry to the future.
Be careful who you side with.",[],2025-07-06T19:43:34Z,@SarahKing_TheTruwomanShow
The Gotham city party of America 🦇,[],2025-07-06T19:43:31Z,@theblackhand6485
USA is a dictatorship a person that works for current government then launches his own party who is the same party as the one in power,[],2025-07-06T19:43:15Z,@theprogrammerrolandmc3039
Democrats trying to destroy America. Typical. Elon just wants a prosperous America.,[],2025-07-06T19:42:22Z,@danoking69
"We have an America party already its called, Independent",[],2025-07-06T19:41:27Z,@PE773
Elon Musk is a brilliant name for a Death Metal guitarist. Such a waste.,[],2025-07-06T19:40:12Z,@miket1783-j5j
The Gotham city party of America!,[],2025-07-06T19:39:53Z,@theblackhand6485
"Hey guys.
Donald Trump and Elon Musk both of them work for Illuminati.
They show ""conflict"" to create ""confusion"" in your mind.

Be careful.

Most of the so called ""World Leaders"" sold their souls to the devil.

Life is like a dream.
But it is not a dream.
Dream like Reality.

We must fight against puppet master to receive the New World Order from Heaven.","[""By the way, I'm Jesus Christ 2.0.""]",2025-07-06T19:37:38Z,@SarahKing_TheTruwomanShow
"Hopefully this will be better. 
Yea",[],2025-07-06T19:37:13Z,@JohnLee-o7l
Musk is a wealthier version of Trump - business man and narcissist,[],2025-07-06T19:36:47Z,@JohnSmith-i6u1r
"props for putting 'formed' in quotes
Elon says a lot of stuf but hisf follow-through rate hasn't been particularly good
he's always promising bold new projects or time projections that just fizzle out
wasn't he just saying he was done with politics all together like 20 minutes ago? 
love to see more chaos in the protofascism scene but we'll see how this goes",[],2025-07-06T19:35:48Z,@DJ_Black_Tourmaline
"Lmfao, it is getting crazier and crazier over there",[],2025-07-06T19:34:56Z,@jimigrill
Deport him!,[],2025-07-06T19:34:50Z,@krunkle5136
What could possibly go wrong 🙄🤦🏼 ..,[],2025-07-06T19:34:45Z,@pennyelaines
hell nah,[],2025-07-06T19:32:28Z,@PramodWickramasinghe-y9o
"He's not even American, a pro electric cars party -  no thanks.",['He is an American citizen.'],2025-07-06T19:32:10Z,@Ushnic_Uvnikof
BBC one of the dumbest outlets world wide.,[],2025-07-06T19:30:30Z,@NoWarFools
Come on Elon ❤❤❤,['\u200bceoelonmusk-k6w Come on Elon ❤❤'],2025-07-06T19:30:23Z,@ktu668
Taste of his own medicine. Doesn't like it when what he did to others is done to him does he ?,[],2025-07-06T19:28:04Z,@coverdrivetvchannel247
HE IS NOT AN AMERICAN ....HIS CITIZENSHIP WAS OBTAINED FRAUDULENTLY AND HE CANNOT BE PRESIDENT UNLESS HIS BTTBDDY TRUMP TOTALLY SCRAPS THE CONSTITUTION. HE WAS NOT BORN IN THE US!!! TRUMP AND ELON HAVE NOT BROKEN UP...THEY ARE JUST STARTING A NEW SCAM!!! THEY ARE 2 EVIL LOVERS! DEPORT THIS TFKR!,[],2025-07-06T19:25:32Z,@ETAW-k5n
"It's called ""The Trust Me I'm Not The Devil Party""",[],2025-07-06T19:24:22Z,@AndreReloaded1425
"A third party or even more parties might be good for America. But come on, we all now that Musk and Trump must be taken of the world stage.",[],2025-07-06T19:21:51Z,@theblackhand6485
Trump will deport him 😂,[],2025-07-06T19:16:25Z,@lindaajide2115
He can form as many parties as he wishes. He isn’t US born citizen so as far as I am aware he cannot sit as a president,"['Neither was Obama.', '@mountainstream8351 Obama was born in Honolulu which is apart of the US .. a simple check would have told you that.. \n\nHonolulu is the capital of Hawaii, which became the 50th U.S. state on August 21, 1959', ""@aileronsintowind6835 You missed the boat. A Natural born citizen is someone who is born in the U.S., to TWO AMERICAN PARENTS. Obama's father was Kenyan, and not a U.S. citizen, so Obama was not a NBC."", '@mountainstream8351 so every white American not of Indian descendants can’t be a president.\n\nThat’s not how the definitions of natural born works either.\n\nBecause if it was Trump couldn’t be a president. \n\nHowever just to educate a little more, here is the boat arriving \n\nA natural-born citizen is generally someone who automatically becomes a citizen at birth, either by being born within the country\'s territory (jus soli) or by having at least one parent who is a citizen (jus sanguinis). The specific definition can vary by country, but it often excludes those who become citizens through naturalization processes. In the United States, the term ""natural born citizen"" is used in the Constitution, particularly regarding presidential eligibility,', '@mountainstream8351 no where does it state that it must be TWO American parents 🤣😂 you just make that assumption up to feed your anti immigrant narrative?']",2025-07-06T19:16:15Z,@aileronsintowind6835
Mad Hatter Party,[],2025-07-06T19:15:58Z,@appleejack
Bro.. just get the fuck out of our country already,['He is an American citizen.'],2025-07-06T19:15:49Z,@CoolGuyDoingCoolStuff
"""formed""",[],2025-07-06T19:15:05Z,@robdegaussim
Was the founding of the USA the biggest mistake in human history 🤔💥🫨🤯😵👍🆗,[],2025-07-06T19:13:25Z,@winker-g6p
The Three Musketeers party,[],2025-07-06T19:13:19Z,@FranklynEstrella-r5j
Make it a nationwide party,[],2025-07-06T19:10:37Z,@SanthoshMooga
"Ask president putin, trumps darling, you can talk but trump love putin",[],2025-07-06T19:10:05Z,@collinsmubendo5460
"Putin will advise wayford, these two guys are budies",[],2025-07-06T19:08:53Z,@collinsmubendo5460
Money breeds dysfunction. 🤷,[],2025-07-06T19:07:55Z,@Hermitthecog
"He’ll get a 70,000 vote from the white South Africans he moved in",[],2025-07-06T19:07:03Z,@johnaddidi3812
If It is Truly an America Party It WillHave Wide appeal   If it is Elons Version of  Musk Maga It will Die Before Forming !!,[],2025-07-06T19:05:47Z,@stephenphillips5437
https://youtu.be/9YOnw-UCWoE?si=UuX2BWvs0NmAxqdF,[],2025-07-06T19:04:43Z,@YOUTUBERENSHOW
"When a shepherd rescues a goat from the clutches of a wolf, the goats consider him a hero, but the wolf considers him a dictator.
The 16th President of the United States of.
America: Abraham Lincoln.

The opinion of the people is everything. With the opinion of the people, nothing fails, and without it, nothing succeeds.
The 16th President of the United States.of

America: Abraham Lincol.",[],2025-07-06T19:04:19Z,@AbuzezGUM
I think elon was waiting for this Moment,[],2025-07-06T19:03:54Z,@nataliewolf2588
"Trump is losing the plot ~ people are sick and tired of Trump 

Let’s see how far Elon can go","['Trump is fine\nGood leader so far\nBetter than the previous one', '@marioluigi9599 Trump lied.']",2025-07-06T19:03:38Z,@renajan3955
Idk,[],2025-07-06T19:02:41Z,@StephanieMacarthy
It can’t be any worse than what we already got.😏,[],2025-07-06T18:58:57Z,@sharonshumpert1917
"Get that garbage out of here. He's not even American. FOH!
We don't support this cocksuckwr here. Hispanics are far more American than this man.",[],2025-07-06T18:56:34Z,@aggressivewaste14
"Donald John Trump, since Home Alone, Down the Hall, to the Left, who do you love more, Elon Elona or myself, Davide... I want an answer, or, I am gonna, hide your golfclubs, cuz he paranoid his gold clubs, CIA cannot do anything, they are also scared of me... LOLOLOLOL... Who do you love more, I want an answer, or this is going ON KAREN KEVIN VIDEO on the Internet, yeah, I also know you watch that stuff, LOLOLOLOL...",[],2025-07-06T18:56:02Z,@davidef7773
"When you have too much money,  the only thing left to give you a buzz is controlling other people's lives...","[""Yup. The final boss in the quest cor sucess is POWER and it's one hell of a drug"", ""It's something to do with their personalities not just because of richness."", '1% of people are psychopaths', 'Sure thats exactly what Obama said in the last election. ""Dont ever give up the power"" JUST BEFORE THEY LOST THE ELECTION.', ""He's like Cybertruck on fire 🔥🔥🔥🥵""]",2025-07-06T18:55:17Z,@keefsmiff
America Party??? How original 🙄,[],2025-07-06T18:53:02Z,@bonnyriby-williams3102
"The American Party. The last 4 letters mean I CAN. AMER I CAN. The logo should be the EAGLE in the  colors BLUE, RED, WHITE 👍🇺🇲🩵🌍🙏❤️👍🇺🇲🩵🌍🙏❤️👍🇺🇲🩵🌍🙏❤️👍🇺🇲🩵🌍🙏❤️👍🇺🇲🩵🌍🙏❤️👍🇺🇲🩵🌍🙏❤️👍🇺🇲🩵 1:50",[],2025-07-06T18:52:32Z,@ANDREADOLOFFO
He is disillusioned he will lose. Has he not learnt from the first time: never get into politics if you are a business. You will be destroyed. Even rich individuals get destroyed.,[],2025-07-06T18:52:32Z,@zurdac4511
He is disillusioned he will lose. Has he not learnt from the first time: never get into politics if you are a business. You will be destroyed. Even rich individuals get destroyed.,[],2025-07-06T18:52:27Z,@zurdac4511
For a smart man he is acting really dumb. We already have enough problems and this Will just make things worse and helps no one. He is a traitor to Maga,[],2025-07-06T18:52:26Z,@tinalschmidt-banks3415
He is disillusioned he will lose. Has he not learnt from the first time: never get into politics if you are a business. You will be destroyed. Even rich individuals get destroyed.,[],2025-07-06T18:52:20Z,@zurdac4511
"If 'The Annual' can be usurped by 'The Yearly', 'The America Party' will likely succeed.",[],2025-07-06T18:50:45Z,@americanolemon193
It will be funny when he wines up with 2 black eyes.,[],2025-07-06T18:50:34Z,@jayfromm9018
Elon Musk should launching America Pie Party for every American.... Donald Trump need blonde woman like BBC news anchor !!! Beautiful!!!!!,[],2025-07-06T18:50:10Z,@zhewang-f7t
An anagram of Tesla springs to mind as a party name!,[],2025-07-06T18:48:26Z,@eddieR-yy3sy
More like the Billionaire Sociopath Apartheid Racist Party but always good to see the sociopath oligarchs battle it out.,[],2025-07-06T18:47:57Z,@GeorgeStar
America needs to put corporations in their place and take back control of their country. Stop the lobbyist influence.,[],2025-07-06T18:46:46Z,@lonny3344
"I actually AGREE with Elon on this!! Yes, let’s GO!!! A separate party not affiliated with the Democrats or Republicans?! Sign me up!!!! 🎉🎉","['Dumb putah', ""Yes it all sounds very well and cute but it's impossible. It is a guaranteed win for the democrats \n\nWhy? Because of the voting system. If you split the republican vote between 2 parties, democrats will get overall more votes than either of the other 2 parties, so they win.""]",2025-07-06T18:46:44Z,@SlotWitched
"Elon we love you, but stay at what you  are good at.❤❤",[],2025-07-06T18:45:10Z,@dottiecox9058
"What does it matter, we all know AIPAC will get the leash eventually..",[],2025-07-06T18:43:28Z,@muturiiisaac
This moron will split the Republican vote and Democrats will have a clear shot to both Congress and the White house. I guess we'll be having a Democratic landslide soon lol,[],2025-07-06T18:42:02Z,@chicodemmenie4543
This dude is the modern day Ea-Nasir,[],2025-07-06T18:40:48Z,@XiangYu94
Something about being gay,[],2025-07-06T18:39:13Z,@davidmaikundu4954
"Elon Musk is incredibly intelligent because, after a few months of working under Donald Trump's current political party, he learned the ropes and is now starting his own political party while simultaneously opposing his decision because he was not born in America. We'll see how this plays out in the future.",[],2025-07-06T18:38:58Z,@DamienBonefat
What a douche.,[],2025-07-06T18:37:37Z,@mikeoxsbigg1
Done with demons and republicans. Both were nasty . Usa the head of all govts and slavery. Thanks  and goodbye all governments,[],2025-07-06T18:35:29Z,@Namelesspegasus
Musk is out to lose all he’s done,[],2025-07-06T18:34:16Z,@marieg.8160
"Buyers remorse,  Elon?
Hahahahahahah",[],2025-07-06T18:34:02Z,@georges7218
guy needs a therapist,[],2025-07-06T18:33:34Z,@RCRW440
Hes got my support.  The swamp needs draining.,[],2025-07-06T18:33:23Z,@cocopufer5667
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 Trump2025 and beyond. What ever Elon.,[],2025-07-06T18:32:25Z,@DonnieLeroy
america is such a joke🤣,[],2025-07-06T18:31:25Z,@suemeiwannabepizza
We are heading down that storyline where Lex Luthor becomes president,[],2025-07-06T18:30:47Z,@toxicmegacolon8122
"I am alos statting a new party in my country Nepal. If one doesn't do that, Indian migrants will take over our nation. As of now we are being flooded by Indian migrants.  Indian beggars and scaveners have swarmed the whole country. And India still doesn't allow us to close our borders.",[],2025-07-06T18:30:47Z,@RajeshSapkota07
"SMALL YOUTUBERS, LET'S GROWWWWWWW!!!!!!!💪🏾💪🏾💪🏾",[],2025-07-06T18:29:13Z,@StayActive-e8o
Will he choose sauvastika as a logo?,[],2025-07-06T18:28:29Z,@johnmccain3877
We here in 'Murica will now have two neo-fascist wannabe parties and one incompetent loser party.  😑,[],2025-07-06T18:26:54Z,@edruttledge342
"Somebody deport this guy already, please",[],2025-07-06T18:21:37Z,@franklopez7585
"why is this news LOL

man.",[],2025-07-06T18:20:04Z,@1LORDKEY
"once a democrap, always a democrap.  musk wants to split the vote so democrats win in a landslide.  like ross perot...",[],2025-07-06T18:18:55Z,@Paul-nu7nj
Tesler!,[],2025-07-06T18:17:05Z,@fabriciodefigueiredo3426
Elon Musk Bitcoin in share market holders in stock markets,[],2025-07-06T18:16:12Z,@maheshjainmahesh-q8p
Maybe Musk will have the constitution that amended to allow naturalized citizens to become president of this country.  Let’s see what money can buy.,[],2025-07-06T18:15:45Z,@maxinegeorge6359
We need a No more no more billionaires movement.,[],2025-07-06T18:14:43Z,@sBrnFN57
Billionaires shareholders,[],2025-07-06T18:13:19Z,@maheshjainmahesh-q8p
We are living in a South park episode,[],2025-07-06T18:12:58Z,@wowshiii4519
Musk's new slogan....    MAGA - Make Apartheid Great Again. 😪,[],2025-07-06T18:12:52Z,@grant9301
😂😂😂 beyond pathetic. He is trying to salvage his reputation but failing miserably.,[],2025-07-06T18:12:49Z,@Absuk007
* Amerika Oligarchy party,[],2025-07-06T18:12:43Z,@mrglasecki
This is a reality matter of the inside business,[],2025-07-06T18:12:13Z,@maheshjainmahesh-q8p
The businessman that is supporting in the Elon Musk in development in the USA,[],2025-07-06T18:11:52Z,@maheshjainmahesh-q8p
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,[],2025-07-06T18:11:39Z,@maheshjainmahesh-q8p
Always anytime my blessing,[],2025-07-06T18:11:18Z,@maheshjainmahesh-q8p
I am a full supporting Elon Musk,[],2025-07-06T18:10:42Z,@maheshjainmahesh-q8p
"He couldn't control the democrats, now he has learnt he can't control the republicans he is forming his own party. The bill is terrible but Elon only hates it because it doesn't benefit him",[],2025-07-06T18:10:39Z,@alistairw.6394
"Is he Epstein'd? If not then a real choice is a possibility.

A) AIPAC puppet #1
B) AIPAC puppet #2
C) Not a puppet",[],2025-07-06T18:10:23Z,@SaintAaron-l4l
Evil rich guy,[],2025-07-06T18:08:49Z,@TheChosen2030
Imagine if Elon spent hundreds of millions on paying his taxes rather than trying to rig elections in whatever way his Ket brain decides each morning.,[],2025-07-06T18:05:56Z,@Dorgpoop
I’d consider Elon in 2028,[],2025-07-06T18:05:40Z,@GnarlsDarwin
"If you have enough money, you can do anything. It doesn't matter whether or not you have anything to offer to your fellow man. Can anyone see what's wrong with this picture, and more to the point, can anyone do anything about it?",[],2025-07-06T18:04:28Z,@philwhitehouse4290
"😂😂 elon party like his car
What a waste",[],2025-07-06T18:03:27Z,@teddyteddy3636
"Next: Elon Musk, presidential candidate 😂",[],2025-07-06T18:01:45Z,@Necrosis88
Some people pick on Mr musk birthday country to defame him forgetting that All Americans are aliens true American are the red Indians who were brutally murdered by European colonizers so before you pick on musk just remember where your parents came from and how much blood is on their parents hands .at least Mr musk or his parents never murdered millions of natives to colonize their land .Even thought I don't like musk myself but picking on his decent is like today's Zionist Jews who murder Palestinians and claim that land belongs to them cuz thousands of years ago a lie was spun that God gave them Palestine. Yeh right,[],2025-07-06T18:00:46Z,@iqrarmahmood4663
After hurting people jobs through  USAID😢😢😢...  you believe that buffoon Elon,[],2025-07-06T18:00:44Z,@bramaxx2859
Hopefully this can pave the way for a multi party system. That would also double as a hilarious own goal from Musk.,[],2025-07-06T17:59:57Z,@0nkelfarmor
"Musk is a sick idiot. I’m an American democrat, and even I wouldn’t mind if TRUMP deports Musk.",[],2025-07-06T17:59:47Z,@dageorge497
Lol That's one way to piss off both parties and hurt his businesses even more.,[],2025-07-06T17:59:38Z,@habeshtunes8185
"Why believe a foreigner in the US, who is a drug addict to  form a party 😢😢😢",[],2025-07-06T17:59:07Z,@bramaxx2859
