index,user,timestamp,rating,title,review,review_raw
573,gizinator,20200827T073158,2,What?!,I was trying to stick with it. There were bits I found interesting about the nyc public school system. But you really lost me when you said you'd never seen white kids walking in a line with a bubble in their mouth?! I've worked in many majority white schools and all our kids k-1 or even 2nd grade walked the halls in a line with a bubble in their mouth. :face_with_rolling_eyes:. Acting like this was some racist weird thing was so bazaar.,I was trying to stick with it.  There were bits I found interesting about the nyc public school system.  But you really lost me when you said you’d never seen white kids walking in a line with a bubble in their mouth?! I’ve worked in many majority white schools and all our kids k-1 or even 2nd grade walked the halls in a line with a bubble in their mouth.  🙄. Acting like this was some racist weird thing was so bazaar.
574,AliO27,20200826T142450,1,So Sad,"Used to love this show, but 20 minutes into the new season, all I hear is how White people are bad. It's more of the narrator/reporter interjecting racism in this story. Just another way the media is turning the wheel of hatred in this country and dividing all people.","Used to love this show, but 20 minutes into the new season, all I hear is how White people are bad. It’s more of the narrator/reporter interjecting racism in this story. Just another way the media is turning the wheel of hatred in this country and dividing all people."
576,Michael Raz,20200824T181729,1,What Happened?,"Used to love this show, what happened? The first season was insanely good. Latest season (made it through 3 episodes thinking a story would finally break), could simply have started by saying ""hey white people, you're racist, here's another story about why.""","Used to love this show, what happened? The first season was insanely good.  Latest season (made it through 3 episodes thinking a story would finally break), could simply have started by saying “hey white people, you’re racist, here’s another story about why.”"
579,heatison,20200824T164417,1,More Racism From The Other Side,"I tried. I really did. But I don't hear anything new, just the same ole ""white is bad"" narrative.","I tried. I really did. But I don’t hear anything new, just the same ole “white is bad” narrative."
593,difjejsjcjrkejcd,20200823T021901,1,Hate The New Season,"The ""nice white parents"" series is clearly an effort to push the racism agenda we're currently facing in America. The New York Times takeover of this podcast is evident. Why ruin a good podcast with a politically motivated agenda? If you have to announce at the beginning of this new series that the person reporting is a white reporter, you're clearly trying too hard to appear not racially biased. Nice try. I'm done with Serial. Plenty of other podcasts to enjoy.","The “nice white parents” series is clearly an effort to push the racism agenda we’re currently facing in America.  The New York Times takeover of this podcast is evident.  Why ruin a good podcast with a politically motivated agenda?  If you have to announce at the beginning of this new series that the person reporting is a white reporter, you’re clearly trying too hard to appear not racially biased.  Nice try.  I’m done with Serial.  Plenty of other podcasts to enjoy."
599,Trev.Nash89,20200822T173728,1,Sad Sad Day,"It's a sad day when you see creative people turn towards racism and identity politics. If you are a racist against whitey, please listen to this podcast. Hours of content geared towards using pushing narrative based on opinions and no fact checking on their part. A sad day to know things changed as NYT bought them out. Sorry to say, my experience with this podcast ends today. To long Serial.","It’s a sad day when you see creative people turn towards racism and identity politics. If you are a racist against whitey, please listen to this podcast. Hours of content geared towards using pushing narrative based on opinions and no fact checking on their part. A sad day to know things changed as NYT bought them out. Sorry to say, my experience with this podcast ends today. To long Serial."
601,Rage 2010,20200822T130216,3,"The Title Does Not Lie - Race, Race, Race.","According to the podcast, white people are racist when they segregate, when they de facto segregate, when they attempt to integrate, AND when they actually integrate. They're racist whenever they try to put their kids in a good program or when they insist on a better program where they are. There is absolutely value in a race discussion, but it is definitely not the whole story. I gravitate to the explanation that the greatest divide between inner city race issues occurs at the level of culture and values.","According to the podcast, white people are racist when they segregate, when they de facto segregate, when they attempt to integrate, AND when they actually integrate.  They’re racist whenever they try to put their kids in a good program or when they insist on a better program where they are.

There is absolutely value in a race discussion, but it is definitely not the whole story. I gravitate to the explanation that the greatest divide between inner city race issues occurs at the level of culture and values."
610,RichardACastro,20200821T051257,3,Beware ! New York Times Have Taken Over,"The first and 3 seasons are EXCELLENT! Very detailed and interesting however as I started to hear about the 4th season and how the New York Times is now involved with this , I'm having second thoughts ! Being part of a company that has stoke racial divisions is something I will not listen to. The title ""nice white parents"" ! Real what happen to story telling the tile alone is extremely racist! As a person of color I'm disappointed! I expected fairness not this !","The first and 3 seasons are EXCELLENT! Very detailed and interesting however as I started to hear about the 4th season and how the New York Times is now involved with this , I’m having second thoughts ! Being part of a company that has stoke racial divisions is something I will not listen to. The title “nice white parents” ! Real what happen to story telling the tile alone is extremely racist! As a person of color I’m disappointed! I expected fairness not this !"
614,bmejko,20200820T223026,3,One Of My Favorites Until.....,The seasons that Sarah does on Serial are FANTASTIC! Love them! Interesting and entertaining! Sarah and her story telling skills are GREAT! Literally one of my most favorite podcasts! I was so excited to see a new season available- unfortunately it's not Sarah and it's kind of irritating that I've been tricked into listening to this crap. It's all about white parents and implied and New York City schools. Boring. Irrelevant to anyone who is NOT in NYC. It's hard to tune into a podcast for entertainment and then get a lecture on being automatically racist just because of the color of my skin. No Thanks.,The seasons that Sarah does on Serial are FANTASTIC! Love them! Interesting and entertaining! Sarah and her story telling skills are GREAT! Literally one of my most favorite podcasts! I was so excited to see a new season available- unfortunately it’s not Sarah and it’s kind of irritating that I’ve been tricked into listening to this crap. It’s all about white parents and implied and New York City schools. Boring. Irrelevant to anyone who is NOT in NYC. It’s hard to tune into a podcast for entertainment and then get a lecture on being automatically racist just because of the color of my skin. No Thanks.
618,Visen,20200820T155016,1,Identity Politics Racism Rules The Roost Now,"""White parents"" are to blame? Imagine using this blanket statement on any other group. No more professional and objective journalism to see here.",“White parents” are to blame? Imagine using this blanket statement on any other group. No more professional and objective journalism to see here.
621,F HOWARD SHULTZ,20200820T145305,2,So Much Potential,"The first season was outstanding and it's because of that season I love podcasts now. They lost me on the second season, incredibly boring and it was pretty evident they did it because of their love for The president, priority number one: ignore anything scandalous when it comes to President Obama. Season three was interesting but proved that they struck lightning in a bottle in season one. Now they're pushing a separate show on here to promote white guilt in order to spread it to the masses. Nah I'm good, preaching about equality then telling one race they need to feel shame for their skin color and place in the world because of a anscestal roots is racist. I'm gonna go ahead and keep treating everyone equally and teach my children the same while passing on the real racist content.","The first season was outstanding and it’s because of that season I love podcasts now. They lost me on the second season, incredibly boring and it was pretty evident they did it because of their love for The president, priority number one: ignore anything scandalous when it comes to President Obama. Season three was interesting but proved that they struck lightning in a bottle in season one. Now they’re pushing a separate show on here to promote white guilt in order to spread it to the masses. Nah I’m good, preaching about equality then telling one race they need to feel shame for their skin color and place in the world because of a anscestal roots is racist. I’m gonna go ahead and keep treating everyone equally and teach my children the same while passing on the real racist content."
622,Anarcho-Buddy!,20200820T144537,1,Stop The Racism,Please,Please
625,real american historian,20200820T124302,1,Utter Trash,One of the most racist podcasts I've ever heard. Completely unbelievable!,One of the most racist podcasts I’ve ever heard. Completely unbelievable!
646,Silie_,20200731T170159,5,Great Work! Especially Season 3,"Wow I can't believe people are uncomfortable with facing the truth described in season 3. It's reality people and all you white people offended by it are blind and refuse to accept the racial division of privileges in this country. You are mad because she brought detailed examples of our justice system's racial biased? If you are mad by this, you need to sincerely take a look at why this upsets and evaluate your priorities. I am waiting for her to tell more stories.","Wow I can’t believe people are uncomfortable with facing the truth described in season 3. It’s reality people and all you white people offended by it are blind and refuse to accept the racial division of privileges in this country. You are mad because she brought detailed examples of our justice system’s racial biased? If you are mad by this, you need to sincerely take a look at why this upsets and evaluate your priorities. I am waiting for her to tell more stories."
648,lvgps27,20200731T171806,1,Another Sjw Propaganda Piece,I used to love this podcast but it's turned into a racist propaganda piece. 'Nice White Parents' is yet another way to teach hate and separation amongst Americans. This podcast is dangerous and irresponsible.,I used to love this podcast but it’s turned into a racist propaganda piece. ‘Nice White Parents’ is yet another way to teach hate and separation amongst Americans. This podcast is dangerous and irresponsible.
656,JeffSims1,20200730T000156,2,Had To Leave,"I liked the older episodes, listened to them back to back, but couldn't stomach this latest. I understand journalists WANT to interject their own opinions and ideologies, but they shouldn't. You made it political when it didn't have to be, simply because ""racial division"" is the hot button word right now. It's not a black issue. It's not a white issue. It's a class issue, poverty equals higher crime, and it's being propagated by bad policy in inner cities that have been run under the same suppositions for 50 years. It isn't working, and to just fall back on racism isn't the answer. You lost a listener, because I can't handle the social justice tag lines in every other statement.","I liked the older episodes, listened to them back to back, but couldn’t stomach this latest. I understand journalists WANT to interject their own opinions and ideologies, but they shouldn’t. You made it political when it didn’t have to be, simply because “racial division” is the hot button word right now. It’s not a black issue. It’s not a white issue. It’s a class issue, poverty equals higher crime, and it’s being propagated by bad policy in inner cities that have been run under the same suppositions for 50  years. It isn’t working, and to just fall back on racism isn’t the answer. You lost a listener, because I can’t handle the social justice tag lines in every other statement."
662,Brian19871,20200727T215206,1,Really Serial! Nice White Parents?,"I enjoyed your previous seasons but cannot believe how racist you have to be to make a new season completely off the path of previous ones. The problem with education in America is ""Nice White Parents""? You want white parents to be mean? What are you even talking about. I usually listen to both sides of stories but I can't even attempt to listen to this. Sorry you must be nuts to even think about let alone put together something this stupid. Unsubscribes.",I enjoyed your previous seasons but cannot believe how racist you have to be to make a new season completely off the path of previous ones. The problem with education in America is “Nice White Parents”? You want white parents to be mean? What are you even talking about. I usually listen to both sides of stories but I can’t even attempt to listen to this. Sorry you must be nuts to even think about let alone put together something this stupid. Unsubscribes.
670,Beanfrompa,20200725T125050,1,Same People Who Bring You Racist Podcast Nice White Parents,I will be unsubscribing from this Podcast from the same racist who brings us Nice White Parents,I will be unsubscribing from this Podcast from the same racist who brings us Nice White Parents
697,F0RM3RFAN,20200723T152302,1,Garbage,"Started out awesome years ago, now apparently aims to spread hatred and division among Americans. ""Nice White Parents"", give me a break. This is racism and it helps nobody.","Started out awesome years ago, now apparently aims to spread hatred and division among Americans. “Nice White Parents”, give me a break. This is racism & it helps nobody."
700,birdy915,20200723T105542,5,Very Informative,"You tell the whole story as an outsider looking in. Not just part of it, or the part that might offend some but not others. The financial burden of a woman being disrespected standing up for herself. The "" judge"" you did your homework on. (I think) How he (and other judges) treat people based on stereotypes and the racist remarks made by people with power, judges who lock people up abusing that power with ignorance racism. With no one to step in and say stop! This is not okay. No wonder they feel invincible. I listened to this months ago before the uprising and protest that are demanding justice now. The police are only the tip of the iceberg. We need change and reform/accountability now. Thank you for telling someone's truth as best you could. No sugar coating. Just bitter sour truths mixed in with your perspective of course(personally didn't hate it)... Just part of the bigger story. We shouldn't stop with defunding police maybe start with abolishing police immunity, the judges and prosecutors who overstep and give harsh sentences to black and brown people should be held accountable too. Especially innocent people who have been found guilty based on the color of their skin. Together we can do better.","You tell the whole story as an outsider looking in. Not just part of it, or the part that might offend some but not others. The financial burden of a woman being disrespected standing up for herself. The “ judge” you did your homework on. (I think) How he (& other judges) treat people based on stereotypes & the racist remarks made by people with power, judges who lock people up abusing that power with ignorance racism. With no one to step in and say stop! This is not okay. No wonder they feel invincible. I listened to this months ago before the uprising and protest that are demanding justice now. The police are only the tip of the iceberg. We need change and reform/accountability now. Thank you for telling someone’s truth as best you could.  No sugar coating. Just bitter sour truths mixed in with your perspective of course(personally didn’t hate it)... Just part of the bigger story. We shouldn’t stop with  defunding police maybe start with abolishing police immunity, the judges and prosecutors who overstep and give harsh sentences to black and brown people should be held accountable too. Especially innocent people who have been found guilty based on the color of their skin. Together we can do better."
711,Shlz,20200713T144853,1,Re: About Three By Daughter Of Bob.,"Your views and opinions of police is extremely narrow minded and just plain ignorance! You should attend/observe police training AND do ""ride-alongs"" with multiple agencies in different areas. If you truly believe law enforcement is actually ""encouraged"" to racially profile people of color-you're only contributing and perpetuating the cycle and further inciting racial tensions. Your diatribe here is COMPLETELY nonsensical, off based and one-sided; and as a person of color, I'm ashamed for you as you don't have the common sense to be ashamed of yourself!","Your views and opinions of police is extremely narrow minded and just plain ignorance! You should attend/observe police training AND do “ride-alongs” with multiple agencies in different areas. If you truly believe law enforcement is actually “encouraged” to racially profile people of color-you’re only contributing and perpetuating the cycle and further inciting racial tensions. Your diatribe here is COMPLETELY nonsensical, off based and one-sided; & as a person of color, I’m ashamed for you as you don’t have the common sense to be ashamed of yourself!"
845,Millenial Philosopher,20200124T171235,1,Innocent Until Proven Guilty Taken Too Far,"I only listened to the first episode and have some major problems. The hostess comes into the podcast with a bias that the man is innocent. Unlike actually talented true crime podcast hosts, she has a predetermined truth and works the story to back this outcome. She did not seem to care about anything other than proving the man is innocent and ignored all other facts and elements. This is terrible coming from a so-called ""journalist."" On a further note, one reviewer made a comment how she is racist then proceeded to make a comment about how she is ""Jewish."" Pot calling the kettle black. Will not listen to another episode","I only listened to the first episode and have some major problems. The hostess comes into the podcast with a bias that the man is innocent. Unlike actually talented true crime podcast hosts, she has a predetermined truth and works the story to back this outcome. She did not seem to care about anything other than proving the man is innocent and ignored all other facts and elements. This is terrible coming from a so-called “journalist.” On a further note, one reviewer made a comment how she is racist then proceeded to make a comment about how she is “Jewish.” Pot calling the kettle black. Will not listen to another episode"
921,ddamaris88,20191106T031619,5,Obsessed To Say The Least,"Ok, I started listening not knowing what i was going to get out of it or not. Let me say i got hooked right after the first episode. The journalists herself is a great narrator and makes it so interesting and easy to follow. For people saying she is being bias and not holding the ""criminals"" accountable must live in a bubble. I say this because many reviews put their two cents about law and racial discrimination, how they suggest maybe just moving neighbors instead of repeating crimes and dealing with the abuse. LET ME TELL YOU FROM MY PERSPECTIVE ""growing up in south central los angeles"" (to most known for having a high percentage of mostly African Americans, gang bangers, drug addicts and really high crime rates to say the east) Anyways, plain and simple IS NOT EASY TO JUST PICK UP AND LEAVE. Most people living in these areas dont have the money, help, or opportunities to do so. This is one of the reason that law enforcement takes advantage. The statistics show that once a person is input into the criminal system is so much easier for them to fall back in for longer terms each time. The streets, system and lack of opportunities for many people living in these areas is like a game and only a few ""win""( in other words get out if the hood). Many people that listen to these podcast are not aware of this simply because they were a lot more fortunate and had better opportunities. Trust me is easy to judge when you have not lived or experienced many of the things that this podcast brings up. I really enjoyed listening to it.","Ok, I started listening not knowing what i was going to get out of it or not. Let me say i got hooked right after the first episode. The journalists herself is a great narrator and makes it so interesting and easy to follow. 
For people saying she is being bias and not holding the “criminals” accountable must live in a bubble. I say this because many reviews put their two cents about law and racial discrimination, how they suggest maybe just moving neighbors instead of repeating crimes and dealing with the abuse. LET ME TELL YOU FROM MY PERSPECTIVE “growing up in south central los angeles” (to most known for having a high percentage of mostly African Americans, gang bangers, drug addicts and really high crime rates to say the east) 
Anyways, plain and simple IS NOT EASY TO JUST PICK UP AND LEAVE. Most people living in these areas dont have the money, help, or opportunities to do so. This is one of the reason that law enforcement takes advantage. The statistics show that once a person is input into the criminal system is so much easier for them to fall back in for longer terms each time. The streets, system and lack of opportunities for many people living in these areas is like a game and only a few “win”( in other words get out if the hood). 
Many people that listen to these podcast are not aware of this simply because they were a lot more fortunate and had better opportunities. Trust me is easy to judge when you have not lived or experienced many of the things that this podcast brings up. 
I really enjoyed listening to it."
936,Katherine P. M.,20191022T020328,3,Interesting But Frustrating Too,"The reporting, interviews and research were well done and I enjoyed the flow of this podcast, including the 3rd season which seemed to be hit or miss for many listeners. My issue was mainly with the tone Sarah has at times - she comes off so naive or almost ignorant of racial and social inequality and injustices in our society. Maybe I would like it better if her interviews and conversations didn't include her reactions - if she were more unbiased or objective. There were several times I felt myself getting exasperated that she was surprised that black and brown and poor people are treated differently in our society... Given that I don't know her background, maybe she is actually surprised.","The reporting, interviews and research were well done and I enjoyed the flow of this podcast, including the 3rd season which seemed to be hit or miss for many listeners.  My issue was mainly with the tone Sarah has at times - she comes off so naive or almost ignorant of racial and social inequality and injustices in our society.  Maybe I would like it better if her interviews and conversations didn’t include her reactions - if she were more unbiased or objective.  There were several times I felt myself getting exasperated that she was surprised that black and brown and poor people are treated differently in our society...  Given that I don’t know her background, maybe she is actually surprised."
961,strwbrygrl232,20190925T004756,5,My Favorite Podcast,I was hooked on the telling of Adon's story in season 1. In season two I like the underlying message of systemic racism and how it effects the judicial system and policing.,I was hooked on the telling of Adon’s story in season 1. In season two I like the underlying message of systemic racism and how it effects the judicial system and policing.
974,katmarie719,20190917T161631,5,Everyone Else Is Salty,"Sara and her team do a great job of getting all of the facts/info that she can and relays the story in an informative but interesting way. ANYONE that feels she is too liberal or too one sided is BEYOND dense and needs to stop looking at these cases with tunnel vision. NEVER does she bash the police or ""play the race card."" And to anyone who thinks so, your extreme conservatism and racism is jumping out in your review. Great podcast and I cant wait till season 4. Don't change a thing.","Sara and her team do a great job of getting all of the facts/info that she can and relays the story in an informative but interesting way. ANYONE that feels she is too liberal or too one sided is BEYOND dense and needs to stop looking at these cases with tunnel vision. NEVER does she bash the police or “play the race card.” And to anyone who thinks so, your extreme conservatism and racism is jumping out in your review. Great podcast & I cant wait till season 4. Don’t change a thing."
976,screwelitistbs,20190917T101228,1,"On Season 3 ""You'Ve Got Gauls""","If SK could look up from her elitist hypocritical nose she'd see that this judge has the balls to tackle systemic social atrocities. The same ones she is supposedly attacking with her agenda based reporting. Yes, his bed side manner is rough, but he's not at high tea. He's trying to make real change in a real ugly place. So, of course, he's a racist. Yet, somehow it's ok for SK to point out that the court system is made up of mostly Irish folks, a few Italians, and no Jews ( I am a Jew ). Look past the agenda SK, see the big picture.","If SK could look up from her elitist hypocritical nose she’d see that this judge has the balls to tackle systemic social atrocities. The same ones she is supposedly attacking with her agenda based reporting. Yes, his bed side manner is rough, but he’s not at high tea. He’s trying to make real change in a real ugly place. So, of course, he’s a racist. Yet, somehow it’s ok for SK to point out that the court system is made up of mostly Irish folks, a few Italians, and no Jews ( I am a Jew ).  Look past the agenda SK, see the big picture."
980,Rdubette,20190913T013828,5,Journalism We All Need To Hear,"I came across this podcast not too long ago. I'm sort of a late bloomer in the podcast world. This was the first one I listened to, and I was instantly hooked. I was completely oblivious to the case of Adnan. I feel as if Sarah truly dug into this case, and gave us all some great information. I also really enjoyed season three. It highlights the fact that racism is alive, and well. How young black men are stuck in this vicious cycle that they were born into. And boy howdy, I wanted to slap the teeth off that one judge. He has no business stepping foot into a courthouse, let alone being a judge. I digress, though. I hope there's a season four. I have much respect for Sarah, and her team.","I came across this podcast not too long ago. I’m sort of a late bloomer in the podcast world. This was the first one I listened to, and I was instantly hooked. I was completely oblivious to the case of Adnan. I feel as if Sarah truly dug into this case, and gave us all some great information. I also really enjoyed season three. It highlights the fact that racism is alive, and well. How young black men are stuck in this vicious cycle that they were born into. And boy howdy, I wanted to slap the teeth off that one judge. He has no business stepping foot into a courthouse, let alone being a judge. I digress, though. I hope there’s a season four. I have much respect for Sarah, and her team."
983,fisherrd,20190912T011853,3,Downhill Quality,The first season was amazing. The second season was pretty good. The third season has got to be among some of the worst podcast episodes I've ever heard. The reporter completely lacks objectivity and continues to bash the police and pull the racism card until the very last episode. She quickly discards any other alternative. Let's hope she does better next season.,The first season was amazing. The second season was pretty good. The third season has got to be among some of the worst podcast episodes I’ve ever heard. The reporter completely lacks objectivity and continues to bash the police and pull the racism card until the very last episode. She quickly discards any other alternative. Let’s hope she does better next season.
992,SerialPodcastReviewer,20190906T222042,3,Season By Season Breakdown.,"Season 1: Five Stars The best podcast season I have ever heard, absolutely amazing. The way the season grips you and draws you in is unlike any other podcast I've ever found. Unlike many podcasts that simply tell a story that has been researched, this one investigates and researches on tape. Totally fascinating and unforgettable. I also love how Sarah keeps an open mind throughout. Season 2: Two Stars The second season is quite poor. Unlike the first season which keeps you listening, season 2 has the listener torturously forcing themselves through the season that has none of the things that made the first season great. Season 3: One Star Though season 2 is dull, it is not as bad as the third season. Season 3 is just plain old bad. Instead of keeping an open mind and showing both sides like she did in the first season, all Sarah does is try to say how bad the police and the criminal justice system are. The arguments are not fact based and are simply bad. The lies and bias are so thick it makes it impossible to consider this season anything more than another leftist propaganda outlet. Sarah only believes the people who are on trial and never, ever believes the police. She cynically says that racial bias is to blame for everything. Even when people are making totally reasonable arguments, if it cuts against the narrative and makes the law enforcement look like the good guys, Sarah somehow finds a way to make them out to be evil. Third season is not worth anyone's time.","Season 1: Five Stars

The best podcast season I have ever heard, absolutely amazing. The way the season grips you and draws you in is unlike any other podcast I’ve ever found. Unlike many podcasts that simply tell a story that has been researched, this one investigates and researches on tape. Totally fascinating and unforgettable. I also love how Sarah keeps an open mind throughout.

Season 2: Two Stars

The second season is quite poor. Unlike the first season which keeps you listening, season 2 has the listener torturously forcing themselves through the season that has none of the things that made the first season great.

Season 3: One Star

Though season 2 is dull, it is not as bad as the third season. Season 3 is just plain old bad. Instead of keeping an open mind and showing both sides like she did in the first season, all Sarah does is try to say how bad the police and the criminal justice system are. The arguments are not fact based and are simply bad. The lies and bias are so thick it makes it impossible to consider this season anything more than another leftist propaganda outlet. Sarah only believes the people who are on trial and never, ever believes the police. She cynically says that racial bias is to blame for everything. Even when people are making totally reasonable arguments, if it cuts against the narrative and makes the law enforcement look like the good guys, Sarah somehow finds a way to make them out to be evil. Third season is not worth anyone’s time."
993,5 1/2 years,20190906T203048,1,Predictable,"We get it already. Super whitey host and her super whitey cohorts come to tell the world how racist whites, cops, judges, guards, are mistreating criminal and gang member minorities for no reason except that they are racist!","We get it already. Super whitey host & her super whitey cohorts come to tell the world how racist whites, cops, judges, guards, are  mistreating criminal & gang member minorities for no reason except that they are racist!"
995,PharmDan04,20190905T185621,2,Season 3 :thumbs_down:,"Season 3 is so incredibly one sided. I live in Ohio, close to Cleveland, so I was very interested in listening to it. It could be really good just getting an idea of how the court system works but, what I've gathered from it so far; White people are bad, police are bad, city of Cleveland (police, judges) are racist","Season 3 is so incredibly one sided. I live in Ohio, close to Cleveland, so I was very interested in listening to it. It could be really good just getting an idea of how the court system works but, what I’ve gathered from it so far; White people are bad, police are bad, city of Cleveland (police, judges) are racist"
999,Ebeau619,20190901T195136,5,Season 3,"This season is so important and we need to talk about it. Just because you haven't experienced institutional racism and discrimination doesn't mean it doesn't exist, engrained in every city in this country. We need to amplify POC voices. Interview them. Give them the mic, and listen.","This season is so important and we need to talk about it. Just because you haven’t experienced institutional racism and discrimination doesn’t mean it doesn’t exist, engrained in every city in this country.  We need to amplify POC voices. Interview them. Give them the mic, and listen."
1015,Rave0722,20190821T204133,2,Was Great Until...,Loved the first 2 seasons. The facts were stated and story told. The third season clearly has a political agenda. Not interested in the police officer hating and white racism.,Loved the first 2 seasons. The facts were stated and story told. The third season clearly has a political agenda. Not interested in the police officer hating and white racism.
1023,Sfgirl129,20190815T024134,1,Devolved Into Ignorant Political Bias,"I couldn't even stomach finishing the episode discussing community policing in Cleveland. Instead of learning about law enforcement relations, and how LE operations generally WORK, she chooses to take a flying leap into the abyss of finger-pointing leftist with a slice of racist accusations. Stick to impartial journalism, and sharing the stories of others. Otherwise you're alienating a large amount of listeners.","I couldn’t even stomach finishing the episode discussing community policing in Cleveland. Instead of learning about law enforcement relations, and how LE operations generally WORK, she chooses to take a flying leap into the abyss of finger-pointing leftist with a slice of racist accusations. Stick to impartial journalism, and sharing the stories of others. Otherwise you’re alienating a large amount of listeners."
1029,CheeseDeveloper.,20190813T112315,1,Was Entertaining,Seasons 1 and 2 were riveting. Season 3 explodes into some leftist rhetoric where all criminals are excused for their behaviors while all hard working men and women in uniform are portrayed as racist and out to beat the public. The propaganda in this last season is transparent and disgusting.,Seasons 1 and 2 were riveting. Season 3 explodes into some leftist rhetoric where all criminals are excused for their behaviors while all hard working men and women in uniform are portrayed as racist and out to beat the public.  The propaganda in this last season is transparent and disgusting.
1046,Matthew Blaine,20190731T154038,1,Don'T Bother With Season 4,"This podcast has gone completely off the rails. Every episode is about the suspect is innocent and the cops/justice system is wrong. She literally paints convicted criminals, who admit they're in gangs, doing drugs, etc....and tries to paint them as angels. Blames everything in the system and racism. Don't j silt the profession by calling her journalist, because she isn't.","This podcast has gone completely off the rails. Every episode is about the suspect is innocent and the cops/justice system is wrong. She literally paints convicted criminals, who admit they’re in gangs, doing drugs, etc....and tries to paint them as angels. Blames everything in the system and racism. Don’t j silt the profession by calling her journalist, because she isn’t."
1108,The office jerk,20190609T150650,2,Sad Turn,"Season 1 was absolutely outstanding. There were parts where it sounded like you had feelings for Adnan, but it didn't take away from the journalism. By the end of Season 3, you completely embellish the facts to push your leftist agenda, and in doing so, create racism that further divides us as people.","Season 1 was absolutely outstanding. There were parts where it sounded like you had feelings for Adnan, but it didn’t take away from the journalism. By the end of Season 3, you completely embellish the facts to push your leftist agenda, and in doing so, create racism that further divides us as people."
1118,Koja86,20190604T144559,1,From Gold To Garbage,"Season 1 was superb! Enthralling, entertaining, suspenseful... I hate that I can't say as much for the other two seasons! Season 2 I would say was a fair shake towards the subject! However towards the end of the season the liberal leaning agenda begins too bleed through! By season 3 the social justice warrior mentality is in full swing! It honestly ruined a great podcast for me... you wanna report on those type stories, I'll listen, as long as it's from an unbiased standpoint! Season 3 honestly feels like a 3rd Obama term, more stagnation, more racial division, more forget the law and do what makes you feel good about yourself! It's a hard pass for me from here on out!","Season 1 was superb! Enthralling, entertaining, suspenseful... I hate that I can’t say as much for the other two seasons! Season 2 I would say was a fair shake towards the subject! However towards the end of the season the liberal leaning agenda begins too bleed through! By season 3 the social justice warrior mentality is in full swing! It honestly ruined a great podcast for me... you wanna report on those type stories, I’ll listen, as long as it’s from an unbiased standpoint! Season 3 honestly feels like a 3rd Obama term, more stagnation, more racial division, more forget the law and do what makes you feel good about yourself! It’s a hard pass for me from here on out!"
1137,DanaNYC,20190511T195528,5,Thank You For Translating The Criminal Justice System,Sara and the Serial team did a great job of translating the racial injustice of the criminal justice system for a group of people who the flaws of this system does not and will not affect.,Sara and the Serial team did a great job of translating the racial injustice of the criminal justice system for a group of people who the flaws of this system does not and will not affect.
1187,BigKris82,20190405T132719,1,Strong One Sided Perspective,The host obviously goes out of her way to see racism in every aspect of life. I enjoyed season 1 of Serial but this season is from a very anti-police point of view. Would not recommend.,The host obviously goes out of her way to see racism in every aspect of life.  I enjoyed season 1 of Serial but this season is from a very anti-police point of view.  Would not recommend.
1228,brendac22,20190321T135618,5,Outstanding Podcast!,"Serial is a great podcast and Sara did a great job investigating and retracing steps. For those of you who think this podcast is one sided and or makes the police sound like a gang you're ignorant. Theres way too much in not only Adnans case but many others cases. Not to mention Bmore police were UNDER INVESTIGATION BY THE FBI. And don't forget one of the detectives in Adnans case was so un-credible he was not called to the stand. It's sad people can't look past Adnan or people like Freddie Gray just to name a few, and look at the police departments involved in their cases. All police aren't bad, but they aren't all good either.","Serial is a great podcast and Sara did a great job investigating and retracing steps. For those of you who think this podcast is one sided and or makes the police sound like a gang you’re ignorant. Theres way too much in not only Adnans case but many others cases. Not to mention Bmore police were UNDER INVESTIGATION BY THE FBI. And don’t forget one of the detectives in Adnans case was so un-credible he was not called to the stand. It’s sad people can’t look past Adnan or people like Freddie Gray just to name a few, and look at the police departments involved in their cases. All police aren’t bad, but they aren’t all good either."
1254,htriggc,20190309T140956,3,Too Biased,I enjoy the reporting but the radical liberal bias and perceived racial undertones that the reporter constantly presents make it tough to listen to. Bummer because this has the potential to be great if the reporter was a bit more objective versus having a very direct agenda.,I enjoy the reporting but the radical liberal bias and perceived racial undertones that the reporter constantly presents make it tough to listen to. Bummer because this has the potential to be great if the reporter was a bit more objective versus having a very direct agenda.
